GRANDE PHARMACIE DE TANDA,,,,,
"DR TCHUERE ALEXIS
TANDA
8165870,PEITEL 0.25% CR 30G,6,2,"4,340",
8108547,PEVAGINE CREME DERM 1% T/30G,1,1,"2,200",
3082263,PHENERGAN 2% CREME T/30G           ,1,1,"2,070",
2263732,PHYTORAL 2% PDE T/15G              ,37,1,"3,070",
2263755,POSITON CR T/30G                   ,37,2,"3,035",
2263761,POSITON POMMADE T/30G              ,8,3,"3,060",
3131412,PROGESTOGEL GEL T/80G              ,3,0,"3,090",
2267813,PRUREX CR DERMIQ T/40G             ,36,1,"1,520",
4625990,PURESS ARTIC ROLLER 14HE 75ML,1,2,"10,720",
1300881,RAPIDOL GEL T/30G,18,3,"1,320",
9001314,RUBIX HOT GEL T/30G                ,3,2,"1,470",
8106471,SEDORRHOIDE CREME DERM TB 30G      ,5,1,"2,620",
2297636,SILVEREX CREME T/25G,3,3,"1,500",
1312341,SKINET CREME T/50G,8,1,"2,410",
1251541,SOLUTAN C CR DERMQ T/70G,4,2,"2,380",
8370328,SUPIROCIN PDE T/5G                 ,6,1,"1,500",
8109311,TERBINOL CREM 1PC T/15G,2,1,"3,130",
8484440,TIVASONE-S PDE T/30G,5,2,"2,480",
3158575,"TRIDESONIT CR DERM 0,05% T30G      ",11,3,"1,790",
3437298,VASELINE CPF OFFICINALE  45,4,2,"1,474",
7354215,VASELINE CPF OFFICINALE  80G           ,3,0,"1,915",
3437275,VASELINE STER COOPER T/20G,5,1,"1,280",
4138511,VEGEBOM BAUME SECOURS T/45G,4,4,"2,520",
8136673,"VEGEBOM BAUME T/7,5G               ",30,2,805,
3528173,VICKS VAPORUB PDE /50G             ,2,1,"11,650",
2295838,VOLINI GEL T/30G                   ,39,3,"1,500",
3723041,VOLTARENE EMULGEL T/50G            ,26,2,"2,250",
8111584,VOVGEL GEL T/30G,3,1,"1,720",
,,Nombre d'articles :,110,,
Code Géo :,PRESERVATIFS ET LUB,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
8685776,EXTASIC GEL LUBRIF NATUREL SACH/5ML B/3,2,3,"1,455",
2295034,GEL LUBRIFIANT INTIMY 70ML,1,0,"3,250",
8306537,GEL MSSAGE INTIMY POMME AMOUR F/200ML,3,3,"3,285",
8178298,INTIMY GEL FLEUR DE COTON FL/70ML,9,2,"3,890",
8103337,INTIMY GEL POMME AMOUR FL200ML,60,3,"3,280",
8170316,INTIMY GEL POWER T/70ML,1,0,"4,150",
1499081,MANIX EFFECT T/80ML,4,2,"6,110",
1260201,MANIX GEL MASSAG GOURMAN 200ML,2,1,"6,950",
8731418,MASCULAN GEL LUBRI VELVET F/50ML,45,3,"2,500",
8731499,MASCULAN GEL LUBRIF STRAWBERRY T/75ML,1,1,"4,540",
8731460,MASCULAN GEL LUBRIF WARMING F/75ML,1,2,"5,080",
8731482,MASCULAN GEL LUBRIFIANT B/5X3ML,1,2,"1,275",
8417515,MASCULAN PRESERV LONG PLEA X3,3,0,970,
8417343,MASCULAN PRESERV SENSIT T1 B/3,3,0,890,
8117233,PRESERV DOMINO 3EN1 B/6,7,0,"1,020",
2263270,PRESERV DOMINO FRAISE B/6          ,13,1,905,
8156658,PRESERV DOMINO MENTHE B/12,32,0,"1,590",
2263287,PRESERV DOMINO MENTHE P/6          ,45,2,925,
2263293,PRESERV DOMINO NATURE B/6          ,2,0,"1,020",
2263301,PRESERV DOMINO VANILLE B/6         ,13,1,"1,020",
1250941,PRESERV DOMINO XL B/6,9,0,"1,030",
2273587,PRESERV F F CHOCOLAT B/3           ,31,0,480,
2271973,PRESERV F F FRAISE B/3             ,24,2,195,
1350641,PRESERV GAGNANT FRA B/3,14,0,450,
1350651,PRESERV GAGNANT MENTH B/3,10,0,405,
1352011,PRESERV GAGNANT NAT B/3,13,0,450,
8107312,PRESERV GAGNANT VAN B/3,3,2,520,
2272263,PRESERV GTM CLASSIC P/3,5,0,350,
837563,PRESERV GTM FRAIS B/3              ,13,0,350,
2283893,PRESERV INNOTEX COCKTAIL B/3       ,5,0,680,
2283901,PRESERV INNOTEX RETARDANT B/3      ,1,0,690,
2263815,PRESERV KAMA SUTRA BANANE B/3,3,0,560,
837566,PRESERV KAMA X AFRO LAVANDE P/3    ,5,0,300,
2297754,PRESERV KAMAX EURO P/3,5,0,400,
1195061,PRESERV KISS BANANE B/3,34,0,195,
1195051,PRESERV KISS CLASSIC B/3,113,0,250,
1195071,PRESERV KISS FRAISE B/3,188,39,300,
3850421,PRESERV KISS GOLD EXT PLAISIR PACK/3,25,0,520,
1195081,PRESERV KISS MENTHE B/3,80,3,300,
5112726,PRESERV MANIX SKYN GING TAILL/10,1,0,"8,440",
1599231,PRESERV PARTNER B/4,64,10,250,
8599002D,PRESERV PRESA PRESENTOIR 12 B/3  (DETAIL),184,0,500,
0993705D,PRESERV TADEX CHOCOLAT B/3*25  (DETAIL),25,0,350,
8676518,PRESERVATIF MINIX CONTACT PLUS B/3,2,1,"1,075",
2271619,VENDOME LUBRIF GEL INTIME T/50ML,10,2,"3,445",
,,Nombre d'articles :,45,,
Code Géo :,SIROPS ANTITUSSIFS,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
8155334,ACEFYL SP F/120ML,91,3,"1,190",
8601874,AFINE SP FL100ML,130,0,"1,020",
8111578,AMBROLITE GS SP FL/100ML,2,1,"1,850",
2264140,APDYL-H SIROP 100ML                ,315,43,"2,685",
1721201,APFLU JUNIOR SP FL/100ML,142,0,"1,380",
8335295,ASCORIL  SP F/100ML                ,56,2,"2,510",
8644837,ASMOCOLD SUSP BUV FL/100ML,1,1,"1,030",
8064614,BIAKOF SP TX FL/200ML,11,2,"2,070",
3396033,BRONCATHIOL SIROP AD F/150ML       ,6,2,"2,550",
3252127,BRONCATHIOL SP SS ENF/BB 125ML     ,1,1,"2,500",
9001024,BRONCOXIL 45MG/5ML FL 120ML,242,26,"1,680",
8077048,BRONQUIDIAZINA C.R. SPF/150ML,19,2,"3,050",
1393281,BRONTUSS SP F/100ML ,3,2,"2,760",
2038805,BROXOL SP 100ML,6,1,"2,200",
8342131,CALTOUX 133MG SP AD F/100ML        ,28,4,"1,470",
8342148,CALTOUX ENF SP FL/100ML,55,4,"1,255",
8342154,CARBOTOUX 2% SP ENF 100ML          ,40,3,"1,310",
8342160,CARBOTOUX 5% SP AD 100ML           ,72,0,"1,515",
2269574,CHERICOF NF SP FL/100ML            ,12,2,"1,430",
1451181,COFFRON GL 30/30MG SP F/100ML,1,1,"1,860",
1601821,CONGHIST SP FL/100ML,6,3,"2,070",
8544610,COUGH OFF SP F/100ML,16,1,"1,785",
1241201,COUGH SANS SUCRE F/100ML,10,1,"2,000",
2294827,DIACOL SP FL/200ML                 ,1,1,"2,650",
3038517,EUPHON SP AD FL/3000ML              ,1,1,"3,800",
3271780,EXOMUC 200MG SACHET B/20           ,5,1,"3,640",
8156865,FEBRILEX JUNIOR SP FL/150ML,106,4,"1,740",
2294968,FEBRILEX PLUS SP F/150ML                        ,51,12,"1,670",
1202521,FEVAROL SP FL/100ML,8,2,"1,520",
1270221,FLUDIMAX 2% SP FL/100ML,116,11,910,
2471705,FLUDIMAX 5% SP FL100ML,179,5,910,
3383467,FLUDITEC 2% SP ENFT 125ML          ,4,2,"1,790",
3538131,FLUDITEC 5% SP ADULT 125ML         ,13,2,"1,900",
8165835,FLUDOL DM SP F/120ML,28,3,"2,700",
8165841,FLUDOL P PLUS SP ENF F/120ML,20,0,"1,970",
8137885,FLUDOL SP EXPECTORANT F/120ML,19,2,"3,040",
2287632,FLUIDIBRONC 2% SP ENF 125ML        ,9,3,"1,660",
2287626,FLUIDIBRONC 5% AD SP FL/250ML,29,2,"2,580",
1278331,GRIPAL SIR F/150ML,20,3,"1,110",
2238562,HELICIDINE 10% SS SP 250ML            ,28,3,"3,570",
2238556,HELICIDINE SP FL/125ML             ,14,3,"2,085",
4924652,HUMEX OXOMEMAZ SOL TX SCHE BUV F/150ML,10,3,"3,280",
8024081,LITACOLD SP F/100ML                ,"1,126",442,"1,165",
8150934,LORKOF EXPECT SP FL/100ML,1,1,"2,010",
8489199,LUEX AD TOUX GRASSE SP F/100ML,3,2,"1,790",
8489207,LUEX AD TOUX SECHE SP FL/100ML,1,2,"1,790",
2471328,LUEX ENF TOUX GRASS SP FL/100ML,1,2,"1,520",
8166504,LUEX ENF TOUX SECH SP FL/100ML,3,2,"1,520",
8166680,MEDICOLD RELIEF SP F/100ML,1,0,"2,760",
2292142,MUCODRENOL 6MG/ML SP F/200ML       ,9,1,"2,630",
8144483,MUCOVENT PLUS SP F/100ML,6,1,"1,310",
1200061,N T TUS SP FL/100ML,6,3,"2,400",
8181225,NATUREX SP F/100ML,62,2,"2,530",
8142544,NEUTROCOLD 125MG SP F/100ML,59,0,"1,410",
1390641,PACIPHYL SIR F/100ML,3,2,"1,970",
1770741,PAIDOTERIN SP F/100ML              ,70,0,"2,780",
3411040,PASSEDYL ENF SP FL/125ML           ,29,1,"2,310",
8152643,PECTOGEN SP F/120ML,8,0,"1,520",
1620941,PULMODEXANE SP F/150ML ,7,2,"2,550",
3288993,PULMOSERUM AD SOL BUV FL/200ML     ,17,3,"2,160",
9002940,RALDOL RHUME SIROP ENF 100ML,11,0,"1,980",
8181254,RAPIDEX SUSP BUV F/100ML,53,0,"1,340",
1304601,RESPIMAX 15/1/50MG/5ML SP F/100ML,2,6,"2,350",
8101858,RESPIRA D 10MG/2MG SP 100ML,2,1,"1,960",
3090920,RHINATHIOL AD SP FL/125ML          ,14,5,"2,300",
3236878,RHINATHIOL AD SP TX GRAS 300ML     ,4,0,"3,770",
3090937,RHINATHIOL ENF SP FL/125ML         ,1,1,"2,410",
3090908,RHINATHIOL PROMETH SP FL/125ML     ,88,6,"1,650",
8602543,RHINEX SP FL/100ML,1,0,"1,520",
8495107,RUCOLD SP F/100ML,2,0,"1,160",
2265062,SEKISAN SOL BUV F/120ML            ,150,17,"2,925",
8012184,SEKROL 15MG/5ML SUSP BUV F/100ML,37,4,"1,690",
8124049,SEKROL 30MG/5ML AD SUSP BUV F/150ML,11,3,"2,280",
2038811,SURDEX SP F/60ML,1,1,"1,230",
8175816,TASIL H FL/100ML,42,11,"1,850",
2038981,TERPONE ENF SP F/180ML             ,12,0,"1,930",
3312438,TERPONE SP AD FL/180ML             ,52,0,"2,030",
3105308,THERALENE GTT BUV 30ML             ,2,1,"2,220",
3105337,THERALENE SP FL/150ML              ,43,4,910,
3595784,TOPLEXIL SP FL/150ML               ,16,3,"2,710",
8167478,TUSPEL PLUS SP F/100ML,1,0,"2,110",
8167461,TUSPRESS SUSP BUV F/100ML,5,0,"2,030",
2034457,TUSSIPHAN SP F/125ML               ,5,2,"1,680",
9001320,VENTESYL SP F/100ML,18,2,"2,550",
2292780,VIFEX SP FL/100ML                  ,7,2,"1,600",
1207491,Z COLD FL/100ML,5,10,"1,200",
1449981,Z COLD JUNIOR SP FL/100ML,8,0,"1,200",
1562171,ZEMTOUX SP FL/150ML,3,2,"2,180",
,,Nombre d'articles :,88,,
Code Géo :,SOLUTIONS EXTERNES-GYNECO-CONTRACEPTIFS,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
2262974,ACARILBIAL SOL EXT F/200ML         ,27,2,"2,870",
1738001,ASCABIOL SOL EXT                   ,51,2,"3,710",
2021733,BANEOCIN PDRE USAGE EXTERN B/10 G               ,29,2,"1,860",
3149978,BETADINE JAUNE SOLUT DER 125ML     ,238,40,"1,870",
3010861,BETADINE SCRUB FL/125ML ROUGE      ,13,2,"1,450",
5523895,BETADINE SCRUB ROUGE SOL 500ML     ,1,1,"5,080",
3010855,BETADINE SOL GYN 10% 125ML         ,37,2,"1,430",
2275103,CANDID PDRE F/30G                  ,4,2,"1,740",
8332345,CANDID V6 CPR GYNECO B/6           ,1,1,"2,880",
2285202,CITROSYL SOLUT FL 120ML            ,5,2,"1,285",
2264358,CLOTRI DENK 100MG CPR VAG B/6      ,1,2,"2,210",
2270181,CONFIANCE CP B/3X28                ,450,36,"1,230",
9719129,CRAYON NITRATE ARGENT /1,1,0,"3,460",
1298821,CROTRIMA V6 100MG CPR GYNECO B/12,19,2,"1,790",
3314532,DAKIN CPF SOL EXT F/500ML          ,24,2,"2,470",
2253946,DAKIN CPF SOL EXTERNE FL/250ML     ,92,7,"1,630",
2447401,DARTRAN LOTION                     ,9,2,"2,720",
3484085,DERMOBACTER SOL 300ML              ,37,1,"1,890",
3484079,DERMOBACTER SOL EXT FL/125ML       ,6,3,"1,710",
3316005,EAU OXYG 10V F/120ML GILBERT   ,31,3,"1,420",
3316011,EAU OXYG 10V F/250ML GILBERT ,24,3,"1,950",
2027612,ECOREX 150MG OVULE B/3             ,65,5,"3,490",
3945037,ELLAONE 30MG CP B/1,12,0,"5,510",
9016646,ELLYA INTIMA SOL 100ML,1,0,"3,230",
3316028,EOSINE 2% COOPER AMP 5ML B/10,4,1,"2,000",
3376585,EOSINE 2% GILBERT AMP 2ML B/10      ,2,0,"2,035",
1563172,EOSINE AQ 2% GIL UNIDOS 2MLX10,4,1,"1,580",
1164521,EOSINE COOPER 2%  FL/50ML                ,55,6,"2,260",
1235791,ERYFLUID SOL  EXT FL/100ML          ,3,1,"4,770",
3521828,ESTIMA 100MG CAPS MOL B/30,7,1,"4,590",
3567138,ESTIMA 200MG CAPS MOL B/15,70,4,"3,610",
3038948,EXOFENE TALC B/160G                ,9,3,"2,440",
3040017,FLAGYL 500MG OVULE B/10            ,5,2,"2,570",
8171126,FLUOMIZIN 10MG OV B/6,3,2,"4,850",
8816758,GELDERM 0.5G/0.2G SOL MOUSSANTE F/125ML,3,2,"1,850",
1871231,GELDERM SOL MOUSSANTE F/200ML,25,2,"2,850",
1433471,GENCLOBEN OVUL B/7,19,3,"4,640",
8434850,GYFLORINE OVULES B/6,6,2,"4,410",
2282008,GYNANFORT OVULE B/10,18,1,"2,960",
8403111,GYNO MYCOLEX OV 400MG B/3,2,2,"3,440",
1456701,GYNOCARE OVULE B/6,5,0,"2,495",
8342214,GYNOMAX OVULE B/6                  ,14,1,"3,360",
8305615,GYNOMAX OVULES B/12                ,4,1,"6,200",
3049538,HEXOMEDINE SOL FL/250ML            ,9,2,"3,310",
8508258,KETOCON 2% SHP F/75ML,2,1,"2,080",
1444371,KLAMAGEL GEL MOUSSANT F/250ML,7,2,"2,800",
8595518,L- GEST 1.5MG CP B/1,259,33,"1,170",
1590041,LAIT PLUS SOL ANTISEP FL/250ML,9,5,"2,830",
2291361,"LEVO BD 1,5 CPR B/1                ",11,4,"2,340",
8439391,LEVOGEN 1.5MG CP B/1,131,17,"1,650",
2026831,LYSAN LOT FL/125ML                 ,7,2,"3,030",
1897861,MEDI-GEL MOUSS F/250ML,35,3,"2,320",
3065684,MELADININE SOL FORTE 24ML          ,1,0,"13,665",
8088589,MYCODERME 150MG OV B/3,1,0,"2,670",
1242261,MYCOSTER SOL EXT F/3ML+PINC,1,1,"13,940",
1220411,MYCOSTER SOLUTION FL/30ML          ,1,1,"4,080",
3641372,NORLEVO CPR 1MG5 BT1               ,6,0,"4,120",
8111880,NORVEL 72 CP B/2,6,1,"2,590",
8144508,NYSTASHA 1MUI CP GYN B/14,3,2,"1,530",
8131090,OVUMIX OVULE B/6,65,5,"3,445",
8108530,PEVAGINE OV 150MG BT3,2,1,"2,690",
3357694,PEVARYL 1% SOL EXT FL/PULV/30G      ,1,1,"5,400",
2297553,PHYTORAL SHAMP 2% FL 100ML         ,61,3,"2,800",
3360265,POLYGYNAX CAPS VAGI B/12           ,13,3,"6,170",
3085020,POLYGYNAX CAPS VAGI B/6            ,94,2,"3,450",
3143237,POLYGYNAX VIRGO CAPS VAGI B/6      ,2,1,"3,470",
1247071,POSTPILL 1.5MG CP B/1,50,8,"1,010",
2256146,PREGNON 1.5MG CP B/1              ,903,41,"1,045",
9001679,PRESTO 1.5MG CP B/1,113,6,"2,000",
8444713,PROGEST 200 CAPS B/15,2,1,"5,330",
7397302,SAFORELLE GYNECO SOL F/100ML         ,83,5,"2,790",
6533424,SAFORELLE GYNECO SOL FL/250ML          ,19,2,"5,110",
6114760,SAFORELLE SOIN LAV UL HYD250ML,1,1,"6,480",
8347594,SAFORELLE SOIN LAVANT DOUX 500ML,2,2,"8,945",
2008052,SALVATIS PDRE                      ,26,6,"2,560",
8112017,SECUFEM 1.5MG CP B/1,2,2,"2,620",
2287661,SEPTILAIT SOL EXTE FL/125ML        ,201,9,"1,360",
2293549,SEPTILAIT SOL F/250ML              ,283,4,"2,250",
1322371,SIPTIGEL SOLUT ANTISE F/250ML,92,3,"2,500",
8103544,SOLUTAN C SOL EXT F/250ML,61,3,"1,760",
8103923,STERILINE SOL ANTISEPT F/250ML     ,7,1,"2,000",
8512886,T VAGIMYCIN OVULES B/3,5,0,"4,270",
8176000,TERGYNAN COMP GYNECO B/10,2,0,"3,305",
2023956,TERGYNAN COMP VAGINAUX B/6         ,1,0,"2,210",
2268178,TILL SOLUTION FL/200ML             ,46,3,"1,315",
3232751,UTROGESTAN 100MG CAPS B/30         ,4,2,"6,410",
3483996,UTROGESTAN 200MG GEL B/15          ,15,2,"6,640",
1342441,VAGIGEL GEL VAG T/35G,2,1,"3,270",
2268215,VAGILEN 500MG OVULE B/10           ,1,1,"2,060",
1656781,VAGIWASH SAV LIQ F/100ML,5,0,"2,545",
8114281,VERRUMAL 0.5G/10G/8G SOL F/13ML,2,0,"4,480",
,,Nombre d'articles :,91,,
Code Géo :,TABLEAU 1,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
1451161,ACELODON-P 100MG/500MG CPR PELL SEC B/10,1,1,"1,890",
8148268,ACENLAND CP B/10,30,10,"1,570",
8148274,ACENLAND-P 100/500MG CP B/10,154,6,"1,890",
8109825,ACTINAC 100MG CP B/10,4,2,"2,580",
820841,ACTINAC LP 200MG CPR B/10,7,4,"3,860",
8129302,ACTINAC PLUS 100/500MG B/10,21,3,"2,000",
2276781,ACTINAC PLUS CP B/20,2,2,"4,000",
1626071,ACTINAC PLUS SP 100MG/500MG/10,12,2,"3,440",
2290143,ACUPAN AMP INJ 2ML BT5             ,18,1,"3,670",
2264074,ACYCLOVIR DENK CP 200MG B/25       ,20,2,"9,700",
8451216,ADIONE 10/10MG CP B/10,1,1,"2,600",
3364062,ADVIL 100MG SP FL/200ML            ,220,22,"3,170",
3295941,ADVIL 400MG CP B/20                ,2,1,"2,730",
3295935,ADVIL CPR 200MG BT/20              ,1,1,"1,750",
3565576,AERIUS 5MG CPR B/15                ,4,1,"6,160",
3565530,AERIUS 5MG CPR B/7            ,12,1,"3,100",
3595347,AERIUS SP F/60ML     ,4,2,"4,160",
2023867,AIRTAL 100MG CP B/10               ,49,5,"3,600",
2023873,AIRTAL 100MG CPR BT/40             ,4,2,"12,700",
8182147,AKEROL 5MG COMP B/20,2,1,"4,480",
8182153,AKEROL SP F/60ML,4,3,"3,450",
2268675,ALCER 40MG CP B/30,1,1,"6,320",
3272503,ALDACTONE 50MG CP B/20,26,2,"5,320",
3260799,ALDACTONE 75 MG CP B/20               ,4,3,"7,955",
3002198,ALDOMET 250MG COMP B/30            ,4,8,"2,560",
3173801,ALDOMET 500MG COMP B/30            ,9,5,"4,600",
8524240,ALEMONT CP 5/10MG CP B/10,24,1,"1,080",
3289610,ALEPSAL CP 100MG BT/30             ,4,0,"2,630",
3002229,ALEPSAL CP 50MG B/30               ,1,0,"1,575",
1434441,ALFOSA PLUS 70MG/2800UI CP /4,1,1,"5,180",
3732100,ALFUZOSINE BIOG LP 10MG CP/30,1,1,"9,725",
1334791,ALGOFENE 20MG/ML SUSP F/150ML,13,3,"1,900",
2264080,ALLERCET 10MG CPR B/10             ,242,36,"1,710",
2291042,ALLERCET 5MG/5ML SP F/100ML        ,18,3,"3,040",
2265300,ALLERGINE COMP B/15                ,8,1,"4,340",
8182414,ALLERGOSTOP 5MG CP B/10,2,1,"2,480",
8158226,ALLERGUS 0.5MG/ML SP F/150ML,2,1,"4,850",
8144997,ALLERGUS 5MG CPR PELL B/15,8,1,"3,180",
8342088,ALLERGYL SP F/60ML                 ,73,5,630,
8142679,ALLERTIN 10MG CP B/10,1,3,"1,700",
8103521,ALTRAFLAM 100MG CP B/10            ,2,1,"2,300",
2291088,AMADAY 10MG CP B/30                ,32,3,"7,810",
1507141,AMADAY 10MG CP B/60,25,3,"8,640",
2291094,AMADAY 5MG CP B/30                 ,58,3,"4,980",
1507131,AMADAY 5MG CP B/60,6,2,"6,920",
1222311,AMADAY PL 10/4MG CP B/30,21,2,"9,670",
8429056,AMADAY PL 10/8MG CP B/30,16,1,"9,990",
9010537,AMADAY PL 5MG/4MG CP B/30,7,2,"8,610",
1606241,AMADAY TRIO CPR 10MG/2MG5/8MG 30,1,1,"13,780",
2266297,AMAPINE 10MG CPR B/30,5,0,"6,350",
2274500,AMAPINE 5MG CP B/30,2,1,"4,680",
3421021,AMAREL 1MG COMP B/30               ,3,2,"4,220",
3421038,AMAREL 2MG COMP B/30               ,16,2,"5,690",
3421044,AMAREL 3MG BT/30 CP                ,1,2,"7,470",
2271097,AMARYL M 2MG/500MG B/30            ,39,3,"6,560",
2291119,AMCARD 10MG CP B/28                ,2,1,"8,320",
2291131,AMCARD 5MG CP B/28                 ,3,1,"4,090",
1278361,AMLIBON 5MG CPR B/30               ,4,2,"3,720",
2253981,AMLO DENK 10MG CPR B/50            ,1,0,"8,130",
2253975,AMLO DENK 5MG CPR B/50             ,6,1,"4,820",
8166639,AMLO VH 10/12.5/160 MG CP B/30,1,0,"16,560",
8059671,AMLO VH 5/12.5/160 MG CP B/30,1,1,"16,560",
8099736,AMLOCLASS 10MG CP B/30,9,2,"2,215",
8111383,AMLOCLASS 5MG CP B/30,5,4,"1,650",
3797737,AMLODIPINE BIOG 10MG GELU B/30,1,1,"5,040",
3797766,AMLODIPINE BIOG 5MG GELU B/30,3,1,"4,530",
1289771,AMLODIPINE GH 10MG CP B/28,27,1,"4,950",
1289761,AMLODIPINE GH 5MG CP B/28,9,2,"3,090",
8155305,AMLODIPINE GP 10MG CP B/60,6,2,"6,610",
8155311,AMLODIPINE GP 5MG CP B/60,3,2,"3,340",
2299902,AMLONG A 5MG CPR B/30              ,2,1,"11,370",
8127349,AMLOPERIN 10/10MG CP B/30,28,3,"12,400",
8127355,AMLOPERIN 10MG/5MG CP B/30,1,1,"12,430",
8127361,AMLOPERIN 5MG/10MG CP B/30,1,2,"8,710",
8127378,AMLOPERIN 5MG/5MG CP B/30,22,2,"8,090",
8082925,AMLOPRES 10MG CP B/100,3,0,"13,640",
8171209,AMLOPRESS 5MG CP B/100,1,1,"8,270",
3331335,AMLOR 10MG GEL B/30                ,1,1,"5,970",
8163782,AMLOSARTAN 5/50MG CP B/30,44,1,"6,410",
8163799,AMLOTENSINE 10 CP B/30,12,2,"4,575",
8091261,AMLOTENSINE 5MG CP B/30            ,19,3,"4,580",
1901451,AMPAGLI 10MG CP B/30,1,0,"10,330",
1396441,AMSTAN 10MG/160MG B/30,9,2,"15,500",
2264111,AMTIBA 500MG CPR B/4               ,15,5,720,
2475480,AMZVAL 10/160/12.5MG,2,2,"11,020",
3267672,ANTADYS 100MG COMP B/15            ,4,3,"3,045",
8104839,ANTALGEX T GELULE B/20             ,304,16,"2,000",
3975587,ANTARENE CODEINE 400/60MG CP B/10,1,1,"3,440",
8152844,APROVASC 150-10MG CP B/28,2,1,"19,970",
8152850,APROVASC 150-5MG CP B/28,3,1,"19,320",
8152904,APROVASC 300-5MG CP/28,4,0,"20,690",
8111472,ARBITEL 40MG CP B/30,2,1,"10,530",
8111489,ARBITEL 80MG CP B/30,1,1,"11,760",
8177318,ARBITEL AM 40MG/5 CP B/30,11,2,"8,820",
8115748,ARCOXIA 120 MG CP B/7,5,2,"6,750",
8115731,ARCOXIA 90MG CP B/7,8,1,"6,710",
1597071,ARIXA 10MG CP B/30,2,1,"16,530",
3006687,ARTANE 2MG COMP B/50               ,5,2,"2,230",
3006693,ARTANE 5MG COMP B/20               ,2,2,"1,930",
8488946,ASMOCID 40/10MG CP B/20,2,0,"4,130",
8067216,ASMOFLAM 400MG/325MG CPR B/20,1,1,"1,490",
2291220,"ASOMEX 2,5MG CP B/50               ",2,2,"6,920",
8644777,ASTRIAM RETARD 80MG SUSP INJ 2ML B/1,6,1,"4,130",
3008137,ATARAX 25MG DRAG B/30              ,7,2,"2,040",
3008143,ATARAX SP FL/200ML                 ,5,2,"2,180",
3564424,ATENOLOL BIOG 50MG B/30,1,1,"3,040",
8084717,ATORFIT 10MG CP B/30               ,50,3,"6,370",
8425319,ATORFIT 40MG CPR B/30,1,1,"7,990",
2260024,AVAS 20MG CP PELL B/30             ,2,1,"8,400",
8145198,AVAS 40MG CP PELL SEC B/30,2,1,"10,530",
8117730,AVERTISO 200MG CP B/4,3,0,"1,340",
1668431,BESICOR 5MG CP B/30,2,0,"2,755",
3556471,BETASERC CP B/60                   ,3,1,"9,460",
2271246,"BETASONE GTT BUV 0,5MG FL 30ML     ",2,1,"3,290",
1334671,BETASTENE 2MG CP DISP B/20,4,2,"3,310",
2114430,BIBLOC 10MG CPR PELL B/30,3,2,"4,820",
8196899,BIBLOC 5MG CP B/30,7,2,"2,790",
8109630,BIFOSA 70MG CP B/4,2,1,"7,880",
8130452,BILAXTEN 20MG CP B/10,1,1,"4,300",
3931549,"BIPRETERAX 10MG/2,5 MG CPR B/30    ",6,2,"21,040",
3782405,"BIPRETERAX 5MG/1,25MG CPR PELL B/30",15,2,"15,180",
3022730,BISOPROLOL BIOG 1.25MG CP B/30,1,0,"4,750",
3022733,"BISOPROLOL BIOG 2,5MG B/30          ",1,2,"2,340",
3022739,BISOPROLOL BIOG 5MG CP B/30,3,3,"2,340",
8181917,BISOPROLOL GH 10MG CP B/30,7,2,"3,310",
8492534,"BISOPROLOL GH 2,5MG B/30",3,1,"3,310",
3909857,BISOPROLOL SAND CP 1.25 B/30,4,0,"4,680",
3911831,BISOPROLOL SDZ CP 5MG B/30,1,0,"2,390",
2022477,BLOKIUM 50MG COMP B/15             ,1,2,"2,830",
3657321,BRICANYL NEB 5MG/2ML UNIDOSES B/20,1,0,"6,790",
3622570,BRUFEN 400 DRAG B/30               ,1,2,"2,720",
2019162,BRUFEN SUSP FL/100ML               ,6,2,"3,360",
8105187,BRUPAL FORTE CP B/10,2,2,"1,105",
2019127,BRUSTAN COMP B/10                  ,49,4,"1,250",
8018979,BRUSTAN CP B/20                    ,44,4,"2,550",
2264298,BRUSTAN SIROP F/100ML              ,"1,455",195,"1,390",
1390941,BRUSTOMAX SP F/100ML,20,0,"1,500",
8179470,BRUZO CP B/10,5,2,620,
9001047,BUFALGAN 100/5ML S.BV 100ML,2,1,"2,505",
8003357,BUFALGAN 400MG CP B/30,1,1,"2,580",
8123558,BUFENOL LP 800MG CPR B/9           ,2,2,"4,560",
8424521,CABERLEX 0.5MG CP SEC F/2,13,1,"4,495",
8092674,CALCHEK 10MG B/30                  ,9,3,"4,000",
8092680,CALCHEK 5MG CP B/30                ,6,2,"3,580",
2277533,CALGIN 500MG COMP B/10             ,204,3,840,
2271111,CANDI 150MG CPB/4,2,2,"3,170",
2277562,CAPSULIDE 100MG COMP B/10          ,1,2,790,
2264306,CAPTOPRIL DENK 25MG CP B/100,3,1,"7,440",
2270028,CAPTOPRIL DENK 25MG CPR B/20       ,77,3,"2,070",
2261176,CAPTOPRIL+HCT DENK 50/25MG CP B/30 ,40,1,"3,380",
1150661,CARBAMAZEPINE GH LP400MG CP/30,2,2,"6,200",
3529706,"CARDENSIEL 2,50MG CP BT30",4,2,"3,590",
1326251,CARDIOTEM 10MG CP B/30,1,1,"5,000",
1515071,CARDIOVALAM H CP B/30,2,1,"13,780",
