GRANDE PHARMACIE DE TANDA,,,,,
"DR TCHUERE ALEXIS
TANDA
2263732,PHYTORAL 2% PDE T/15G              ,18,1,"3,070",
2263755,POSITON CR T/30G                   ,13,2,"3,035",
2263761,POSITON POMMADE T/30G              ,14,3,"3,060",
3131412,PROGESTOGEL GEL T/80G              ,15,0,"3,090",
1397241,PROMAX T/30G,3,1,"2,080",
2267813,PRUREX CR DERMIQ T/40G             ,21,1,"1,520",
1300881,RAPIDOL GEL T/30G,11,3,"1,320",
9001314,RUBIX HOT GEL T/30G                ,1,2,"1,470",
2297636,SILVEREX CREME T/25G,1,3,"1,500",
1312341,SKINET CREME T/50G,7,1,"2,410",
1251541,SOLUTAN C CR DERMQ T/70G,3,2,"2,380",
8109311,TERBINOL CREM 1PC T/15G,1,1,"3,130",
3237240,TITANOREINE CREM T/20G             ,9,0,"5,720",
8484440,TIVASONE-S PDE T/30G,4,2,"2,480",
3158575,"TRIDESONIT CR DERM 0,05% T30G      ",9,3,"1,790",
7354215,VASELINE CPF OFFICINALE  80G           ,2,0,"1,915",
4138511,VEGEBOM BAUME SECOURS T/45G,3,4,"2,520",
8136673,"VEGEBOM BAUME T/7,5G               ",13,2,805,
2027078,VENOSMIL GEL CREME T/60G                 ,3,1,"2,780",
2295838,VOLINI GEL T/30G                   ,27,3,"1,500",
3723041,VOLTARENE EMULGEL T/50G            ,18,2,"2,250",
3284618,ZOVIRAX CREME DERMQ TB 10G         ,2,0,"8,270",
,,Nombre d'articles :,103,,
Code Géo :,PRESERVATIFS ET LUB,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
2295034,GEL LUBRIFIANT INTIMY 70ML,8,0,"3,250",
8103337,INTIMY GEL POMME AMOUR FL200ML,18,3,"3,280",
1345621,KAMAX GEL INTIME T/82G ,3,0,"2,960",
1499081,MANIX EFFECT T/80ML,1,2,"6,110",
1260201,MANIX GEL MASSAG GOURMAN 200ML,2,1,"6,950",
1499072,MANIX SKIN ORIENTAL 200ML,2,0,"5,540",
8731418,MASCULAN GEL LUBRI VELVET F/50ML,22,3,"2,500",
8731499,MASCULAN GEL LUBRIF STRAWBERRY T/75ML,1,1,"4,540",
8731460,MASCULAN GEL LUBRIF WARMING F/75ML,1,2,"5,080",
8731482,MASCULAN GEL LUBRIFIANT B/5X3ML,2,2,"1,275",
8417515,MASCULAN PRESERV LONG PLEA X3,1,0,970,
8168590,PRESERV COMPLICE B/3,15,0,150,
2263270,PRESERV DOMINO FRAISE B/6          ,3,1,905,
8156658,PRESERV DOMINO MENTHE B/12,13,0,"1,590",
2263287,PRESERV DOMINO MENTHE P/6          ,33,2,925,
2263301,PRESERV DOMINO VANILLE B/6         ,4,1,"1,020",
1250941,PRESERV DOMINO XL B/6,2,0,"1,030",
2273587,PRESERV F F CHOCOLAT B/3           ,3,0,480,
227199,PRESERV F FEELINGS BANANE P/3      ,4,0,490,
2272004,PRESERV F FEELINGS FRAISE B/3,17,0,480,
8107312,PRESERV GAGNANT VAN B/3,11,2,520,
2272263,PRESERV GTM CLASSIC P/3,8,0,350,
2283893,PRESERV INNOTEX COCKTAIL B/3       ,1,0,680,
2283901,PRESERV INNOTEX RETARDANT B/3      ,1,0,690,
2267718,PRESERV KAMA RIBBED P/3,2,1,550,
2263815,PRESERV KAMA SUTRA BANANE B/3,2,0,560,
1195061,PRESERV KISS BANANE B/3,30,0,195,
1195051,PRESERV KISS CLASSIC B/3,17,0,250,
1195071,PRESERV KISS FRAISE B/3,20,39,300,
1400861,PRESERV KISS FRESH PACK/3,8,0,200,
3841821,PRESERV KISS GOLD ICE ONE FIRE PACK/3,2,0,800,
003822321,PRESERV KISS GOLD SKIN TO SKIN PACK/3,3,0,800,
1195081,PRESERV KISS MENTHE B/3,32,3,300,
1400871,PRESERV KISS PASSION B/3,18,0,200,
1499051,PRESERV MANIX K.SIZE B/3        ,1,0,950,
8113991,PRESERV MANIX SUPER B/4            ,8,0,"1,090",
7685840,PRESERV MANIX XTRA PLEASURE/3      ,4,0,"1,390",
1599231,PRESERV PARTNER B/4,97,10,250,
1645211,PRESERV SPOR LONG DUREE B/3,1,0,870,
2271619,VENDOME LUBRIF GEL INTIME T/50ML,3,2,"3,445",
,,Nombre d'articles :,40,,
Code Géo :,SIROPS ANTITUSSIFS,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
8155334,ACEFYL SP F/120ML,17,3,"1,190",
8601874,AFINE SP FL100ML,128,0,"1,020",
8111578,AMBROLITE GS SP FL/100ML,4,1,"1,850",
2264140,APDYL-H SIROP 100ML                ,171,42,"2,685",
1721201,APFLU JUNIOR SP FL/100ML,13,0,"1,380",
8335295,ASCORIL  SP F/100ML                ,8,2,"2,510",
8644837,ASMOCOLD SUSP BUV FL/100ML,2,1,"1,030",
8064614,BIAKOF SP TX FL/200ML,2,2,"2,070",
8147151,BON BON GRIPPE WATER 100ML,2,2,"1,240",
3396033,BRONCATHIOL SIROP AD F/150ML       ,2,2,"2,550",
3252127,BRONCATHIOL SP SS ENF/BB 125ML     ,4,1,"2,500",
9001024,BRONCOXIL 45MG/5ML FL 120ML,158,26,"1,680",
8077048,BRONQUIDIAZINA C.R. SPF/150ML,4,2,"3,050",
8342131,CALTOUX 133MG SP AD F/100ML        ,7,4,"1,470",
8342148,CALTOUX ENF SP FL/100ML,12,4,"1,255",
8342154,CARBOTOUX 2% SP ENF 100ML          ,15,3,"1,310",
2269574,CHERICOF NF SP FL/100ML            ,4,2,"1,430",
1451181,COFFRON GL 30/30MG SP F/100ML,2,1,"1,860",
1601821,CONGHIST SP FL/100ML,2,3,"2,070",
8544610,COUGH OFF SP F/100ML,7,1,"1,785",
1241201,COUGH SANS SUCRE F/100ML,5,1,"2,000",
2294827,DIACOL SP FL/200ML                 ,1,1,"2,650",
8152927,DRENOXOL AMP BUV 30/10ML B/20 ,3,0,"4,000",
8152933,DRENOXOL SP 3MG/3ML FL/200ML,9,0,"3,100",
3038517,EUPHON SP AD FL/3000ML              ,8,1,"3,800",
3271780,EXOMUC 200MG SACHET B/20           ,5,1,"3,640",
8152502,FEBREX PLUS SP 60ML,2,0,"1,100",
8156865,FEBRILEX JUNIOR SP FL/150ML,88,4,"1,740",
2294968,FEBRILEX PLUS SP F/150ML                        ,59,12,"1,670",
1202521,FEVAROL SP FL/100ML,15,2,"1,520",
1270221,FLUDIMAX 2% SP FL/100ML,34,11,910,
2471705,FLUDIMAX 5% SP FL100ML,96,5,910,
3383467,FLUDITEC 2% SP ENFT 125ML          ,3,2,"1,790",
3538131,FLUDITEC 5% SP ADULT 125ML         ,11,2,"1,900",
8165835,FLUDOL DM SP F/120ML,8,3,"2,700",
8165841,FLUDOL P PLUS SP ENF F/120ML,3,0,"1,970",
8137885,FLUDOL SP EXPECTORANT F/120ML,7,2,"3,040",
2287632,FLUIDIBRONC 2% SP ENF 125ML        ,12,3,"1,660",
2287626,FLUIDIBRONC 5% AD SP FL/250ML,16,2,"2,580",
1278331,GRIPAL SIR F/150ML,161,3,"1,110",
2255626,GUAFLEX SIROP F/120ML              ,1,0,"2,760",
2238562,HELICIDINE 10% SS SP 250ML            ,39,3,"3,570",
2238556,HELICIDINE SP FL/125ML             ,15,3,"2,085",
4924652,HUMEX OXOMEMAZ SOL TX SCHE BUV F/150ML,11,3,"3,280",
8024081,LITACOLD SP F/100ML                ,683,442,"1,165",
8150934,LORKOF EXPECT SP FL/100ML,1,1,"2,010",
8489199,LUEX AD TOUX GRASSE SP F/100ML,6,2,"1,790",
8489207,LUEX AD TOUX SECHE SP FL/100ML,8,2,"1,790",
2471328,LUEX ENF TOUX GRASS SP FL/100ML,1,2,"1,520",
8166504,LUEX ENF TOUX SECH SP FL/100ML,10,2,"1,520",
8166680,MEDICOLD RELIEF SP F/100ML,1,0,"2,760",
2292142,MUCODRENOL 6MG/ML SP F/200ML       ,5,1,"2,630",
1200061,N T TUS SP FL/100ML,5,3,"2,400",
8181225,NATUREX SP F/100ML,52,2,"2,530",
8142544,NEUTROCOLD 125MG SP F/100ML,48,0,"1,410",
1770741,PAIDOTERIN SP F/100ML              ,105,0,"2,780",
3411040,PASSEDYL ENF SP FL/125ML           ,11,1,"2,310",
8152643,PECTOGEN SP F/120ML,10,0,"1,520",
3288993,PULMOSERUM AD SOL BUV FL/200ML     ,2,3,"2,160",
9002940,RALDOL RHUME SIROP ENF 100ML,5,0,"1,980",
8181254,RAPIDEX SUSP BUV F/100ML,42,0,"1,340",
1304601,RESPIMAX 15/1/50MG/5ML SP F/100ML,4,6,"2,350",
8101858,RESPIRA D 10MG/2MG SP 100ML,1,1,"1,960",
8105193,RESPIRA SP FL 100ML,1,1,"1,140",
3090920,RHINATHIOL AD SP FL/125ML          ,4,5,"2,300",
3236878,RHINATHIOL AD SP TX GRAS 300ML     ,9,0,"3,770",
3090908,RHINATHIOL PROMETH SP FL/125ML     ,21,6,"1,650",
8495107,RUCOLD SP F/100ML,30,0,"1,160",
2265062,SEKISAN SOL BUV F/120ML            ,119,17,"2,925",
8012184,SEKROL 15MG/5ML SUSP BUV F/100ML,29,4,"1,690",
8124049,SEKROL 30MG/5ML AD SUSP BUV F/150ML,22,3,"2,280",
2038811,SURDEX SP F/60ML,1,1,"1,230",
8175816,TASIL H FL/100ML,50,11,"1,850",
2038981,TERPONE ENF SP F/180ML             ,10,0,"1,930",
3312438,TERPONE SP AD FL/180ML             ,70,0,"2,030",
3105308,THERALENE GTT BUV 30ML             ,3,1,"2,220",
3105337,THERALENE SP FL/150ML              ,46,4,910,
3595784,TOPLEXIL SP FL/150ML               ,9,3,"2,710",
2484740,TUMI GRIPE WATER SOL BUV FL/120ML,1,2,"3,270",
8167478,TUSPEL PLUS SP F/100ML,1,0,"2,110",
8167461,TUSPRESS SUSP BUV F/100ML,8,0,"2,030",
2034457,TUSSIPHAN SP F/125ML               ,3,2,"1,680",
9001320,VENTESYL SP F/100ML,25,2,"2,550",
2292780,VIFEX SP FL/100ML                  ,6,2,"1,600",
8306098,VISCODRIL SP F/100ML,2,1,"2,070",
1207491,Z COLD FL/100ML,130,10,"1,200",
1449981,Z COLD JUNIOR SP FL/100ML,53,0,"1,200",
1562171,ZEMTOUX SP FL/150ML,1,2,"2,180",
,,Nombre d'articles :,88,,
Code Géo :,SOLUTIONS EXTERNES-GYNECO-CONTRACEPTIFS,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
2262974,ACARILBIAL SOL EXT F/200ML         ,36,2,"2,870",
1738001,ASCABIOL SOL EXT                   ,25,2,"3,710",
3149978,BETADINE JAUNE SOLUT DER 125ML     ,208,40,"1,870",
3010861,BETADINE SCRUB FL/125ML ROUGE      ,8,2,"1,450",
3010855,BETADINE SOL GYN 10% 125ML         ,14,2,"1,430",
2275103,CANDID PDRE F/30G                  ,4,2,"1,740",
8332345,CANDID V6 CPR GYNECO B/6           ,4,1,"2,880",
2285202,CITROSYL SOLUT FL 120ML            ,2,2,"1,285",
8124368,CITROSYL SPR FL/250ML,2,0,"2,540",
2270181,CONFIANCE CP B/3X28                ,124,36,"1,230",
9719129,CRAYON NITRATE ARGENT /1,3,0,"3,460",
1298821,CROTRIMA V6 100MG CPR GYNECO B/12,14,2,"1,790",
3204654,CYTEAL SOL MOUSSANTE FL/250ML      ,45,0,"2,410",
1707861,CYTEAL SOL MOUSSANTE FL/500ML      ,15,0,"4,590",
3314532,DAKIN CPF SOL EXT F/500ML          ,44,2,"2,470",
2253946,DAKIN CPF SOL EXTERNE FL/250ML     ,71,7,"1,630",
2447401,DARTRAN LOTION                     ,8,2,"2,720",
3484085,DERMOBACTER SOL 300ML              ,17,1,"1,890",
3484079,DERMOBACTER SOL EXT FL/125ML       ,3,3,"1,710",
3316005,EAU OXYG 10V F/120ML GILBERT   ,31,3,"1,420",
3316011,EAU OXYG 10V F/250ML GILBERT ,34,3,"1,950",
2027612,ECOREX 150MG OVULE B/3             ,13,5,"3,490",
3945037,ELLAONE 30MG CP B/1,17,0,"5,510",
3316028,EOSINE 2% COOPER AMP 5ML B/10,2,1,"2,000",
3376585,EOSINE 2% GILBERT AMP 2ML B/10      ,2,0,"2,035",
1164521,EOSINE COOPER 2%  FL/50ML                ,66,6,"2,260",
3567138,ESTIMA 200MG CAPS MOL B/15,22,4,"3,610",
2018352,EXODERIL SOL FL/10ML               ,1,0,"2,935",
3038948,EXOFENE TALC B/160G                ,4,3,"2,440",
3040017,FLAGYL 500MG OVULE B/10            ,8,2,"2,570",
8171126,FLUOMIZIN 10MG OV B/6,22,2,"4,850",
2282008,GYNANFORT OVULE B/10,10,1,"2,960",
1456701,GYNOCARE OVULE B/6,4,0,"2,495",
8342214,GYNOMAX OVULE B/6                  ,4,1,"3,360",
3049538,HEXOMEDINE SOL FL/250ML            ,1,2,"3,310",
8508258,KETOCON 2% SHP F/75ML,1,1,"2,080",
1444371,KLAMAGEL GEL MOUSSANT F/250ML,1,2,"2,800",
8595518,L- GEST 1.5MG CP B/1,30,33,"1,170",
1590041,LAIT PLUS SOL ANTISEP FL/250ML,1,5,"2,830",
8147659,LEVOPREG 1.5MG CP B/1,4,0,"2,140",
2026831,LYSAN LOT FL/125ML                 ,7,2,"3,030",
3182409,MINIDRIL PLAQ/3 COMP B/3X21        ,4,0,"4,070",
3412482,MYCOSTER 1% PDRE FL/30G            ,3,2,"4,860",
1242261,MYCOSTER SOL EXT F/3ML+PINC,1,1,"13,940",
1220411,MYCOSTER SOLUTION FL/30ML          ,5,1,"4,080",
3641372,NORLEVO CPR 1MG5 BT1               ,11,0,"4,120",
8111880,NORVEL 72 CP B/2,1,1,"2,590",
8144508,NYSTASHA 1MUI CP GYN B/14,2,2,"1,530",
82407,OVIVE GEL,13,0,"2,500",
8131090,OVUMIX OVULE B/6,30,5,"3,445",
8108530,PEVAGINE OV 150MG BT3,3,1,"2,690",
3357694,PEVARYL 1% SOL EXT FL/PULV/30G      ,1,1,"5,400",
2297553,PHYTORAL SHAMP 2% FL 100ML         ,25,3,"2,800",
2475515,PILUDEM 1.5MG CP B/1,2,0,900,
3360265,POLYGYNAX CAPS VAGI B/12           ,11,3,"6,170",
3085020,POLYGYNAX CAPS VAGI B/6            ,71,2,"3,450",
3143237,POLYGYNAX VIRGO CAPS VAGI B/6      ,1,1,"3,470",
1247071,POSTPILL 1.5MG CP B/1,187,8,"1,010",
1561551,PREGEX-72 1.5MG CP B/1,176,0,990,
2256146,PREGNON 1.5MG CP B/1              ,468,40,"1,045",
9001679,PRESTO 1.5MG CP B/1,125,6,"2,000",
8444713,PROGEST 200 CAPS B/15,2,1,"5,330",
7397302,SAFORELLE GYNECO SOL F/100ML         ,50,5,"2,790",
6533424,SAFORELLE GYNECO SOL FL/250ML          ,1,2,"5,110",
8347594,SAFORELLE SOIN LAVANT DOUX 500ML,1,2,"8,945",
2008052,SALVATIS PDRE                      ,15,6,"2,560",
8112017,SECUFEM 1.5MG CP B/1,2,2,"2,620",
2287661,SEPTILAIT SOL EXTE FL/125ML        ,110,9,"1,360",
2293549,SEPTILAIT SOL F/250ML              ,135,4,"2,250",
8638038,SEPTIMYL CHLORHEXIDINE SOL SPR F/100ML,1,0,"5,335",
1322371,SIPTIGEL SOLUT ANTISE F/250ML,56,3,"2,500",
8124285,SOLUFORT SOL PEAU ACNE 100ML,1,0,"2,400",
8103544,SOLUTAN C SOL EXT F/250ML,28,3,"1,760",
8103923,STERILINE SOL ANTISEPT F/250ML     ,8,1,"2,000",
8176000,TERGYNAN COMP GYNECO B/10,1,0,"3,305",
2268178,TILL SOLUTION FL/200ML             ,42,3,"1,315",
3483996,UTROGESTAN 200MG GEL B/15          ,13,2,"6,640",
2268215,VAGILEN 500MG OVULE B/10           ,1,1,"2,060",
8136621,VAGIMILT CAPS VAG B/7,1,1,"3,440",
1656781,VAGIWASH SAV LIQ F/100ML,9,0,"2,545",
,,Nombre d'articles :,80,,
Code Géo :,TABLEAU 1,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
8148268,ACENLAND CP B/10,13,10,"1,570",
8148274,ACENLAND-P 100/500MG CP B/10,88,6,"1,890",
8116297,ACLOP 100/500MG CP B/10,3,2,"2,230",
8109825,ACTINAC 100MG CP B/10,4,2,"2,580",
820841,ACTINAC LP 200MG CPR B/10,7,4,"3,860",
8129302,ACTINAC PLUS 100/500MG B/10,16,3,"2,000",
2276781,ACTINAC PLUS CP B/20,1,2,"4,000",
1626071,ACTINAC PLUS SP 100MG/500MG/10,14,2,"3,440",
2290143,ACUPAN AMP INJ 2ML BT5             ,15,1,"3,670",
2264074,ACYCLOVIR DENK CP 200MG B/25       ,4,2,"9,700",
3364062,ADVIL 100MG SP FL/200ML            ,89,22,"3,170",
3295935,ADVIL CPR 200MG BT/20              ,2,1,"1,750",
3565576,AERIUS 5MG CPR B/15                ,17,1,"6,160",
3565530,AERIUS 5MG CPR B/7            ,13,1,"3,100",
3595347,AERIUS SP F/60ML     ,10,2,"4,160",
2023867,AIRTAL 100MG CP B/10               ,49,5,"3,600",
2023873,AIRTAL 100MG CPR BT/40             ,6,2,"12,700",
8182147,AKEROL 5MG COMP B/20,3,1,"4,480",
8182153,AKEROL SP F/60ML,2,3,"3,450",
3272503,ALDACTONE 50MG CP B/20,10,2,"5,320",
3260799,ALDACTONE 75 MG CP B/20               ,5,3,"7,955",
3002198,ALDOMET 250MG COMP B/30            ,1,8,"2,560",
3173801,ALDOMET 500MG COMP B/30            ,4,5,"4,600",
8524240,ALEMONT CP 5/10MG CP B/10,27,1,"1,080",
3289610,ALEPSAL CP 100MG BT/30             ,9,0,"2,630",
3002229,ALEPSAL CP 50MG B/30               ,2,0,"1,575",
1334791,ALGOFENE 20MG/ML SUSP F/150ML,6,3,"1,900",
2264080,ALLERCET 10MG CPR B/10             ,118,36,"1,710",
2291042,ALLERCET 5MG/5ML SP F/100ML        ,7,3,"3,040",
8182414,ALLERGOSTOP 5MG CP B/10,1,1,"2,480",
8158226,ALLERGUS 0.5MG/ML SP F/150ML,1,1,"4,850",
8144997,ALLERGUS 5MG CPR PELL B/15,3,1,"3,180",
8342088,ALLERGYL SP F/60ML                 ,59,5,630,
8103521,ALTRAFLAM 100MG CP B/10            ,4,1,"2,300",
2278426,ALVIR 200MG CP DISP.B/30           ,2,1,"8,570",
2291088,AMADAY 10MG CP B/30                ,24,2,"7,810",
1507141,AMADAY 10MG CP B/60,3,3,"8,640",
2291094,AMADAY 5MG CP B/30                 ,54,3,"4,980",
1507131,AMADAY 5MG CP B/60,4,2,"6,920",
1222311,AMADAY PL 10/4MG CP B/30,21,2,"9,670",
8429056,AMADAY PL 10/8MG CP B/30,7,1,"9,990",
9010537,AMADAY PL 5MG/4MG CP B/30,1,2,"8,610",
1606241,AMADAY TRIO CPR 10MG/2MG5/8MG 30,2,1,"13,780",
3421038,AMAREL 2MG COMP B/30               ,11,2,"5,690",
3421044,AMAREL 3MG BT/30 CP                ,6,2,"7,470",
2271097,AMARYL M 2MG/500MG B/30            ,26,3,"6,560",
2291131,AMCARD 5MG CP B/28                 ,2,1,"4,090",
8113910,AMEP 10MG CP B/28,1,1,"7,700",
1278361,AMLIBON 5MG CPR B/30               ,4,2,"3,720",
8099736,AMLOCLASS 10MG CP B/30,7,2,"2,215",
8111383,AMLOCLASS 5MG CP B/30,6,4,"1,650",
1289771,AMLODIPINE GH 10MG CP B/28,22,1,"4,950",
1289761,AMLODIPINE GH 5MG CP B/28,9,2,"3,090",
8155305,AMLODIPINE GP 10MG CP B/60,6,2,"6,610",
8155311,AMLODIPINE GP 5MG CP B/60,3,2,"3,340",
2280618,AMLONG 5MG CP B/30                 ,1,0,"5,800",
2299902,AMLONG A 5MG CPR B/30              ,2,1,"11,370",
8127349,AMLOPERIN 10/10MG CP B/30,25,3,"12,400",
8127355,AMLOPERIN 10MG/5MG CP B/30,1,1,"12,430",
8127361,AMLOPERIN 5MG/10MG CP B/30,2,2,"8,710",
8127378,AMLOPERIN 5MG/5MG CP B/30,11,2,"8,090",
3331358,AMLOR 5MG B/30 GEL                 ,1,1,"12,740",
8163782,AMLOSARTAN 5/50MG CP B/30,45,1,"6,410",
8163799,AMLOTENSINE 10 CP B/30,9,2,"4,575",
8091261,AMLOTENSINE 5MG CP B/30            ,14,3,"4,580",
8436317,AMSTAN 10MG/160 CPR PELL B/30,1,0,"15,500",
1396441,AMSTAN 10MG/160MG B/30,5,2,"15,500",
2264111,AMTIBA 500MG CPR B/4               ,7,5,720,
2475480,AMZVAL 10/160/12.5MG,3,2,"11,020",
3267672,ANTADYS 100MG COMP B/15            ,3,3,"3,045",
8104839,ANTALGEX T GELULE B/20             ,155,16,"2,000",
1328631,APROFORT 300MG/10MG CP B/30,2,1,"15,425",
8152844,APROVASC 150-10MG CP B/28,1,1,"19,970",
8152850,APROVASC 150-5MG CP B/28,2,1,"19,320",
8152904,APROVASC 300-5MG CP/28,1,0,"20,690",
8177318,ARBITEL AM 40MG/5 CP B/30,14,2,"8,820",
8111466,ARBITEL H 40/125MG CP B/30,3,1,"11,370",
8115748,ARCOXIA 120 MG CP B/7,7,2,"6,750",
8115760,ARCOXIA 60MG CPR B/7,1,1,"5,345",
8115731,ARCOXIA 90MG CP B/7,5,1,"6,710",
3006687,ARTANE 2MG COMP B/50               ,10,2,"2,230",
3006693,ARTANE 5MG COMP B/20               ,16,2,"1,930",
8488946,ASMOCID 40/10MG CP B/20,1,0,"4,130",
8644777,ASTRIAM RETARD 80MG SUSP INJ 2ML B/1,4,1,"4,130",
3008137,ATARAX 25MG DRAG B/30              ,27,2,"2,040",
3008143,ATARAX SP FL/200ML                 ,4,2,"2,180",
8084717,ATORFIT 10MG CP B/30               ,15,3,"6,370",
2260018,AVAS 10MG CP PELL B/30             ,2,1,"6,330",
8145198,AVAS 40MG CP PELL SEC B/30,1,1,"10,530",
1668431,BESICOR 5MG CP B/30,2,0,"2,755",
3556471,BETASERC CP B/60                   ,9,1,"9,460",
1334671,BETASTENE 2MG CP DISP B/20,5,2,"3,310",
8196899,BIBLOC 5MG CP B/30,4,2,"2,790",
3931549,"BIPRETERAX 10MG/2,5 MG CPR B/30    ",8,2,"21,040",
3782405,"BIPRETERAX 5MG/1,25MG CPR PELL B/30",9,2,"15,180",
3022733,"BISOPROLOL BIOG 2,5MG B/30          ",2,2,"2,340",
3022739,BISOPROLOL BIOG 5MG CP B/30,2,3,"2,340",
8181917,BISOPROLOL GH 10MG CP B/30,3,2,"3,310",
8492534,"BISOPROLOL GH 2,5MG B/30",1,1,"3,310",
3911831,BISOPROLOL SDZ CP 5MG B/30,2,0,"2,390",
2022477,BLOKIUM 50MG COMP B/15             ,2,2,"2,830",
2025978,BLOKIUM 50MG CPR B/30              ,4,1,"5,090",
3657321,BRICANYL NEB 5MG/2ML UNIDOSES B/20,1,0,"6,790",
3622570,BRUFEN 400 DRAG B/30               ,3,2,"2,720",
2019162,BRUFEN SUSP FL/100ML               ,4,2,"3,360",
2019127,BRUSTAN COMP B/10                  ,65,4,"1,250",
8018979,BRUSTAN CP B/20                    ,33,4,"2,550",
2264298,BRUSTAN SIROP F/100ML              ,707,195,"1,390",
1390941,BRUSTOMAX SP F/100ML,11,0,"1,500",
8123541,BUFENOL 20MG/ML S.BUV F/120ML,8,0,"1,300",
8123558,BUFENOL LP 800MG CPR B/9           ,1,2,"4,560",
2027090,BUTO-ASMA AERO 200 DOSES           ,1,1,"3,235",
8424521,CABERLEX 0.5MG CP SEC F/2,12,1,"4,495",
8092674,CALCHEK 10MG B/30                  ,13,3,"4,000",
8092680,CALCHEK 5MG CP B/30                ,8,2,"3,580",
2277533,CALGIN 500MG COMP B/10             ,8,3,840,
2271111,CANDI 150MG CPB/4,1,2,"3,170",
2277562,CAPSULIDE 100MG COMP B/10          ,2,2,790,
2264306,CAPTOPRIL DENK 25MG CP B/100,3,1,"7,440",
2270028,CAPTOPRIL DENK 25MG CPR B/20       ,26,3,"2,070",
1150651,CARBAMAZEPINE GH 200MG CP/50,1,1,"5,165",
1515071,CARDIOVALAM H CP B/30,3,1,"13,780",
2299888,CARDIURINE CP B/30                 ,3,2,"4,150",
8127579,CARDOX 4MG CP B/30,4,1,"12,250",
8114625,CARVEDI 6.25MG DENK CP B/30,5,0,"4,820",
2023927,CATAFLAM 25MG CP B/20              ,3,1,"1,990",
4004199,CATAFLAM 50MG COMP B/20            ,1,3,"3,940",
2256040,"CATAFLAM SP 1,8MG/ML FL/120ML      ",1,0,"3,375",
2268563,CELEBID 100MG GEL B/20             ,64,4,"5,490",
2031430,CELEBREX 200MG GEL B/10            ,19,2,"5,630",
1061481,CELECOXIB BGR 200MG GEL B/30,26,0,"5,785",
3019508,"CELESTENE 0,5MG GTTE FL/30ML       ",27,2,"3,240",
3412447,CELESTENE 2MG COMP SECA B/20       ,51,2,"3,390",
3023675,CELESTENE 4MG AMP INJ B/1,10,0,"1,250",
8140864,CETIX 10MG CPR A SUCER B/7,3,1,"1,770",
8144336,CICLOVIRAL 200MG CP B/25,1,1,"5,820",
8144342,CICLOVIRAL 400MG CPB/25,1,1,"7,990",
8114128,CLOFAINS CP B/10,19,2,990,
3262338,CLOMID 50MG CP B/5                 ,5,2,"4,160",
8154553,CLOMIFEX 50MG CP B/10,32,3,"5,540",
1173321,CLOPIDOGREL 75 MG GH CP B/30,3,2,"11,020",
8083267,CLOPRINE 75MG/150MG CPR B/30,1,1,"8,265",
3627509,COLCHICINE OPOCALCIUM 1MG CP B/20  ,5,0,"1,640",
3024490,COLCHIMAX COMP B/20                ,1,0,"3,910",
1298161,COLCIBRA 200MG GEL B/30,2,1,"10,950",
2276427,CONVULEX 500MG GEL B/40            ,4,1,"4,840",
1348741,CORDARONE 200MG CP B/30          ,3,1,"10,980",
3328385,CORTANCYL 20MG COMP B/20           ,19,1,"3,310",
2277800,COTIPRED 20MG CP EFF B/20,7,2,"3,930",
3858396,COVERAM 10MG/10MG CP B/30          ,11,1,"21,350",
3858143,COVERAM 5MG/10MG CPR B/30          ,7,0,"14,840",
3858025,COVERAM 5MG/5MG CP B/30            ,5,2,"14,460",
3665958,COVERSYL 5MG COMP B/30             ,3,2,"6,300",
3385242,COZAAR 50MG CP B/28,6,2,"5,540",
2278136,CURTEC 10MG CP B/15                ,1,0,"3,570",
1211091,CYCLOPAM CP B/10,35,2,"2,100",
8167449,CYCLOPAM SUSP BUV F/30ML,1,1,"2,230",
2282528,DAFRAZOL 20MG GEL B/14             ,15,2,"2,645",
1265131,DAFRAZOL IV 40MG SOL INJ B/1,1,2,"4,130",
8128047,DAFRAZOLE 20MG CP B/28,3,2,"4,550",
3028105,DAONIL COMP 5MG B/20               ,1,0,"2,030",
3390467,DEBRIDAT 100MG COMP B/30           ,6,2,"5,380",
3591941,DEBRIDAT 200MG COMP B/30,3,1,"6,500",
8154702,DEFNIL - P 50/500MG,1,2,"2,940",
8599114,DENK-AIR CP 10MG B/28,2,1,"8,265",
3192276,DEPAKINE 500MG DRAG T/40           ,2,1,"8,200",
1189201,DEPAKINE 57.64MG/ML SIROP FL/150ML            ,1,1,"5,630",
3301802,DEPAKINE CHRONO 500 COMP FL/30     ,13,2,"10,770",
3029300,DEPAKINE SOL GTTES FL/40ML         ,1,1,"4,960",
2283456,DESLOR 5MG CP B15                  ,3,1,"4,340",
8156813,DESLORA- DENK 5MG CP PELL B/10,1,1,"2,200",
1173331,DESLORATADINE GH 5MG CP B/15,7,2,"3,130",
1244551,DESLORATADINE GH SUSP BUV 60ML,12,3,"1,780",
3588175,DETENSIEL 10MG COMP B/30,8,1,"5,530",
8177755,DEXACYL Z 4MG IM/IV INJ B/10,2,1,"4,950",
1644711,DEXAMETHASONE 8MG AMP INJB/3,8,0,"2,310",
3381468,DIAMICRON 60MG LM CPR SEC B/30     ,15,2,"13,750",
