GRANDE PHARMACIE DE TANDA,,,,,
"DR TCHUERE ALEXIS
TANDA
2290924,ANGIZAAR 50MG CPR B/30             ,1,0,"10,580",
3267672,ANTADYS 100MG COMP B/15            ,3,3,"3,045",
8104839,ANTALGEX T GELULE B/20             ,62,16,"2,000",
8152844,APROVASC 150-10MG CP B/28,3,1,"19,970",
8152850,APROVASC 150-5MG CP B/28,1,1,"19,320",
8152904,APROVASC 300-5MG CP/28,1,0,"20,690",
8177318,ARBITEL AM 40MG/5 CP B/30,1,2,"8,820",
8111466,ARBITEL H 40/125MG CP B/30,1,1,"11,370",
8115748,ARCOXIA 120 MG CP B/7,1,2,"6,750",
8115731,ARCOXIA 90MG CP B/7,1,1,"6,710",
3006693,ARTANE 5MG COMP B/20               ,1,2,"1,930",
3526547,ARTOTEC 75MG/0.2MG CP B/20         ,2,0,"5,650",
8488946,ASMOCID 40/10MG CP B/20,1,0,"4,130",
3008137,ATARAX 25MG DRAG B/30              ,7,2,"2,040",
3008143,ATARAX SP FL/200ML                 ,1,2,"2,180",
8084717,ATORFIT 10MG CP B/30               ,1,3,"6,370",
8084700,ATORFIT 20MG CP B/30               ,1,2,"8,400",
2260018,AVAS 10MG CP PELL B/30             ,1,1,"6,330",
2260024,AVAS 20MG CP PELL B/30             ,2,1,"8,400",
8145198,AVAS 40MG CP PELL SEC B/30,1,1,"10,530",
3556471,BETASERC CP B/60                   ,1,1,"9,460",
2271246,"BETASONE GTT BUV 0,5MG FL 30ML     ",1,1,"3,290",
8151158,BETASTENE 0.05% SOL BUV 30ML,2,0,"3,095",
8196899,BIBLOC 5MG CP B/30,1,2,"2,790",
3931549,"BIPRETERAX 10MG/2,5 MG CPR B/30    ",8,2,"21,040",
3782405,"BIPRETERAX 5MG/1,25MG CPR PELL B/30",1,2,"15,180",
3998022,BIPROFENID LP 100MG CPR SEC B/20,2,0,"4,130",
3022730,BISOPROLOL BIOG 1.25MG CP B/30,1,0,"4,750",
3022733,"BISOPROLOL BIOG 2,5MG B/30          ",2,2,"2,340",
3022739,BISOPROLOL BIOG 5MG CP B/30,4,3,"2,340",
2025978,BLOKIUM 50MG CPR B/30              ,1,1,"5,090",
2022460,BLOKIUM DIU COMP B/20              ,4,0,"4,300",
2019162,BRUFEN SUSP FL/100ML               ,8,2,"3,360",
2019127,BRUSTAN COMP B/10                  ,35,4,"1,250",
8018979,BRUSTAN CP B/20                    ,1,4,"2,550",
2264298,BRUSTAN SIROP F/100ML              ,273,195,"1,390",
1390941,BRUSTOMAX SP F/100ML,35,0,"1,500",
8003357,BUFALGAN 400MG CP B/30,2,1,"2,580",
8123541,BUFENOL 20MG/ML S.BUV F/120ML,3,0,"1,300",
2027090,BUTO-ASMA AERO 200 DOSES           ,1,1,"3,235",
8424521,CABERLEX 0.5MG CP SEC F/2,1,1,"4,495",
2262922,CACIP CP 500MG B/10                ,2,0,"2,100",
8092674,CALCHEK 10MG B/30                  ,5,3,"4,000",
2277533,CALGIN 500MG COMP B/10             ,9,3,840,
2263181,CAPCAINE 2%AMP INJ 30ML CALP       ,2,0,880,
2277562,CAPSULIDE 100MG COMP B/10          ,1,2,790,
2264306,CAPTOPRIL DENK 25MG CP B/100,1,1,"7,440",
2270028,CAPTOPRIL DENK 25MG CPR B/20       ,9,3,"2,070",
3480383,CAPTOPRIL EG 50MG CP B/30          ,2,0,"6,890",
2261176,CAPTOPRIL+HCT DENK 50/25MG CP B/30 ,6,1,"3,380",
2299888,CARDIURINE CP B/30                 ,3,2,"4,150",
4004199,CATAFLAM 50MG COMP B/20            ,2,3,"3,940",
2268563,CELEBID 100MG GEL B/20             ,13,4,"5,490",
2031430,CELEBREX 200MG GEL B/10            ,3,2,"5,630",
1061471,CELECOXIB BGR 100MG GEL B/30,1,1,"2,895",
3019508,"CELESTENE 0,5MG GTTE FL/30ML       ",20,2,"3,240",
3412447,CELESTENE 2MG COMP SECA B/20       ,32,2,"3,390",
3019460,CELESTENE 4MG INJ AMP 1ML B/3      ,4,0,"3,610",
8140864,CETIX 10MG CPR A SUCER B/7,2,1,"1,770",
8144336,CICLOVIRAL 200MG CP B/25,2,1,"5,820",
8114128,CLOFAINS CP B/10,11,2,990,
3262338,CLOMID 50MG CP B/5                 ,1,2,"4,160",
8154553,CLOMIFEX 50MG CP B/10,11,3,"5,540",
1552081,CO-ANGINET 160/12.5MG CP B/30,1,0,"8,330",
3627509,COLCHICINE OPOCALCIUM 1MG CP B/20  ,3,0,"1,640",
3024490,COLCHIMAX COMP B/20                ,1,0,"3,910",
1348741,CORDARONE 200MG CP B/30          ,3,1,"10,980",
3328385,CORTANCYL 20MG COMP B/20           ,3,1,"3,310",
3025905,CORTANCYL 5MG COMP B/30            ,4,1,"1,745",
2289430,CORTIPRED 20MG CP B/20             ,1,1,"3,550",
3858396,COVERAM 10MG/10MG CP B/30          ,1,1,"21,350",
3858143,COVERAM 5MG/10MG CPR B/30          ,2,0,"14,840",
3858025,COVERAM 5MG/5MG CP B/30            ,7,2,"14,460",
3666030,COVERSYL 10MG CP B/30              ,1,0,"13,045",
3665958,COVERSYL 5MG COMP B/30             ,1,2,"6,300",
3385242,COZAAR 50MG CP B/28,4,2,"5,540",
3916946,CRESTOR 10MG CPR B/30         ,1,1,"19,285",
3698538,CRESTOR 5MG CP B/30                ,1,0,"11,980",
2278136,CURTEC 10MG CP B/15                ,4,0,"3,570",
1211091,CYCLOPAM CP B/10,1,2,"2,100",
8128047,DAFRAZOLE 20MG CP B/28,2,2,"4,550",
3028105,DAONIL COMP 5MG B/20               ,2,0,"2,030",
3390467,DEBRIDAT 100MG COMP B/30           ,2,2,"5,380",
3410483,DEBRIDAT PEDIAT ENF/NN FL125ML     ,10,0,"2,345",
3028252,DEBRIDAT SUSP BUV FL/250ML         ,13,0,"3,130",
8599114,DENK-AIR CP 10MG B/28,1,1,"8,265",
1189191,DEPAKINE 200MG COMP B/40           ,1,1,"3,290",
3192276,DEPAKINE 500MG DRAG T/40           ,9,1,"8,200",
3029300,DEPAKINE SOL GTTES FL/40ML         ,2,1,"4,960",
8156813,DESLORA- DENK 5MG CP PELL B/10,4,1,"2,200",
1244551,DESLORATADINE GH SUSP BUV 60ML,3,3,"1,780",
3588175,DETENSIEL 10MG COMP B/30,5,1,"5,530",
8177755,DEXACYL Z 4MG IM/IV INJ B/10,2,1,"4,950",
1644711,DEXAMETHASONE 8MG AMP INJB/3,6,0,"2,310",
3381468,DIAMICRON 60MG LM CPR SEC B/30     ,4,2,"13,750",
1609661,DIAMOX CP 250MG B/24               ,1,0,"4,680",
8167308,DIANTALEX 500/250/50MG CP B/10,71,9,"1,270",
8137833,DIAPRIDE PLUS LP 2/500 MG CP B/30,7,1,"6,330",
8489041,DIARLOC 2MG CP B/20,2,1,"2,070",
8308335,DIARUM 2MG GEL B/20                ,21,4,"1,310",
8342183,DIARYL 200MG GELULE B/20           ,11,1,"2,190",
8342208,DIARYL SP F/60ML                   ,4,2,"2,690",
2255454,DICLO DENK 100MG B/10,15,4,"1,280",
2264430,DICLO DENK 100MG SUPPO B/10        ,40,17,"2,470",
2255460,DICLO DENK 50MG CPR B/20           ,14,4,"1,270",
8151187,DICLO PH5 100MG SUP B/10,10,1,"2,270",
8023029,DICLOWAL SUPO 100MG B/10           ,2,1,"2,630",
3346609,"DIGOXINE 0,25MG CP B/30            ",11,2,"2,040",
1579901,DISLEP 25MG CP B/20                ,3,2,"6,340",
2251574,DISTEM CP B/50                     ,2,1,"4,410",
8644990,DOLMUS 500/500/50 MG CP B/10,21,0,"2,440",
8168934,DOLOWIN SR 200MG CP B/30,1,1,"6,890",
3219294,DUPHASTON 10MG COMP B/10             ,20,6,"3,170",
3494273,DUSPATALIN 200MG GELULE BT 30      ,1,1,"4,140",
1294161,"DYLDES 0,5MG/ML SP F/60ML",3,0,"3,720",
8172982,DYLDES 5MG CP B/15,1,1,"3,750",
1205151,DYNAPAR 50/500MG CP B/20,8,0,"1,790",
1409711,DYNAPAR SR 100MG CP B/30,1,1,"3,340",
1396321,EFLOZIN 10MG CPR B/30,5,2,"12,030",
2288850,ENEAS 10/20MG CPR B/30             ,1,1,"7,580",
8175437,ES ULCIZONE 40MG CP B/14,6,2,"5,130",
1342191,ES ULCIZONE PLUS 40MG/30MG GEL B/14,3,2,"5,510",
3037357,ESIDREX 25MG CP B/20               ,1,1,"2,340",
1302551,ESOMERAL 40MG B/30,4,1,"7,030",
8175420,ES-ULCIZONE 20MG CP B/14,3,2,"4,030",
2254093,EXFORGE HCT 10/160/12.5MG B/28,1,1,"21,820",
1210741,EXXIB 200MG CP B/10,7,9,"2,760",
3179382,FASIGYNE 500 COMP B/4              ,1,1,"3,470",
8161240,FEBREX TM 325/37.5MG CP B/10,42,3,"1,860",
1312301,FEBREX TM 325/37.5MG CP B/20,13,3,"2,880",
1312311,FEBREX TM ET 325/37.5 MG CP EFF B/20,30,1,"4,730",
3319392,FELDENE 20MG DISPERSIBLE COMP B/15      ,1,1,"4,160",
3263697,FELDENE 20MG GELULE B/15           ,1,1,"3,790",
1352461,FEVERLET CP B/12,5,2,"2,000",
3228198,FLAGENTYL COMP B/4                 ,1,0,"4,840",
8137106,FLATORIL GELULE 5/200MG B/45,13,3,"4,820",
8105069,FLEXDOL CP/10,1,0,"2,000",
2273529,FLUCAND 150MG GEL B/1              ,1,0,"2,070",
2291846,FLUCAZOL 50MG PDR SUSP FL/60ML     ,17,6,"2,580",
2291823,FLUCAZOL GELULE 100MG B/10         ,20,7,"2,580",
9001142,FLUCOMYC 150MG CPR B/1,55,16,370,
3382746,"FLUDEX 1,5MG COMP ENR LP B/30      ",7,2,"5,250",
8112247,FLUGEN SUSP ORAL 125 MG F/60ML,5,1,"2,065",
9003342,FORTADOL COMP B/16,1,0,"2,240",
3042507,GARDENAL 10MG CP BT /80            ,2,3,"1,710",
3042513,GARDENAL 50MG CP B/30              ,13,0,"1,090",
2027138,GASEC 20MG B/14                    ,3,0,"4,820",
8155104,GASPRAL 20MG GEL B/15,6,3,"2,880",
2277378,GASPRAL 20MG GEL B/30              ,5,6,"5,500",
8102734,GASPRAL 40MG INJ PDRE+SOLV 5ML B/1,15,4,"3,150",
8166651,GENFORTE 100MG/125MG SUSP BUV F/120ML,176,13,"1,255",
2259021,GENPRESS 1.25MG CP B/30,1,2,"5,510",
8108292,GENSET 10MG CP B/30,9,3,"2,480",
8131210,GENSET SP 5MG/5ML F/60ML,2,2,"1,380",
1444151,GENVAS 10MG CP B/30,1,0,"6,230",
1134561,GLIDE LP 60MG CPR B/30,1,1,"7,785",
8493373,GLIM FORTE CP 80/800MG CP B/30,1,2,"6,890",
2291243,GLIMEPIRIDE DENK 3MG CP B/30,5,1,"5,235",
8482228,GLIMERON M2 2MG/500MG CPR B/30,14,0,"5,230",
1567371,GLUCOPHAGE 1000MG CPR B/30         ,11,2,"3,470",
1586881,GLUCOPHAGE 500MG CPR B/30          ,15,2,"1,210",
3044802,GLUCOPHAGE 850MG COMP B/30         ,1,3,"3,250",
3580162,"GLUCOVANCE CP 500MG/2,5MG B/30     ",1,2,"4,490",
3580280,GLUCOVANCE CP 500MG/5MG B/30       ,1,2,"4,490",
1243471,GLYMAX LP 500/2MG CP B/30,3,0,"4,160",
3046445,GRISEFULINE 250MG CP B/30          ,3,2,"2,610",
3160655,GRISEFULINE 500MG COMP B/20        ,15,2,"3,420",
1673471,GRISEO AFRICURE 500MG CP B/20,2,0,"4,750",
2027747,GRISEO CPR MICRONI 250MG BT/30,7,2,"2,570",
2027730,GRISEO LPR 125MG CP B/30,2,0,"2,310",
2281687,GRISEOPHARM  250MG CP B/30,4,3,"2,070",
2281753,GRISEOPHARM 500MG CP B/20,7,3,"2,230",
3539113,"HYTACAND 8MG/12,5MG CP B/30        ",1,0,"16,340",
2255678,IBEX 200/235/30MG GEL B/24         ,444,124,"1,405",
8139950,IBUDOL SP F/100ML,11,0,"1,130",
2291912,IBUMOL 400 CPR B/10,4,2,"1,080",
8002872,IBUMOL SUSP BUV 100MG F/60ML,133,3,800,
8161010,IBUPROFEN DENK 600MG CP/20,1,1,"2,715",
8166668,IBUPROFENE GH SUSP BUV F/200ML,50,6,"1,570",
1448791,IBUPROFENE VIR 600MG CP B/20,6,4,"2,090",
8164161,IBUX 2G/100ML SP F/120ML,2,2,"2,070",
2298044,IMMARD 200MG CPR PELL B/30         ,5,2,"4,770",
3188607,IMODIUM GELULE B/20                ,25,4,"2,700",
5606237,INEXIUM 40MG CPR B/14              ,5,1,"7,810",
8073174,INSTACLOP 75MG CP B/30,1,1,"4,130",
9001165,IPEPRAZOLE 20MG CP B/14            ,96,16,"1,790",
2298624,ISOLONE 20MG CP EFF B/20           ,9,3,"3,110",
3055875,KENACORT RET 40 IM/LOC NEC B/1     ,2,0,"3,690",
1588761,KETAFEN 100MG SUPPO B/12,7,1,"1,610",
3461782,KETESSE 25MG CPR B/20              ,18,2,"4,130",
8170523,KETOPROFEN GH 100MG SUPPO B/12,3,3,"1,720",
2272530,KIETYL 6MG CP B/30                 ,1,0,"2,720",
8014757,KILMOL 400/325MG CP B/30,1,1,"2,760",
8437529,KINALDOL CP B/20,7,1,"1,450",
3057325,LAROXYL 4% GTTE FL/20ML            ,3,1,"3,535",
3528138,LASILIX 40MG CPR B/30              ,39,5,"2,740",
3215356,LASILIX FAIBLE 20MG CP B/30        ,5,0,"1,810",
3057331,LASILIX INJ 20MG AMP 2ML B/1       ,22,0,"1,130",
1416821,LEMONEX 10MG/5MG CP B/10,4,0,"2,760",
1416811,LEMONEX 4MG/2.5MG/5ML SP 30ML,1,1,"1,380",
4165637,LEVETIRACETAM BGR 500MG CP B/60,2,0,"20,250",
3174284,LEXOMIL COMP B/30                  ,18,0,"3,565",
1327421,LIPIDUCE 10MG CP PELL B/30,5,0,"1,860",
8103900,LOBAK CPR BT 10,16,1,"1,455",
2257134,LO-CARD-25 CPR B/10           ,17,1,"1,470",
8394725,LO-CARD-50MG CP B/10               ,6,2,"1,570",
2289482,LOLIP 10MG CP B/30,6,1,"5,510",
8171356,LOMAC 20MG GEL B/14,1,0,"3,775",
2264370,LOSAR DENK 50MG CP B/28,2,0,"8,950",
3311077,LOXEN 10MG INJ AMP 10ML BT 5       ,2,1,"10,660",
1614101,LOXEN 20MG CPR B/30                ,7,2,"5,320",
2259044,LOXEN LP 50MG GELULE BT/60         ,2,1,"16,720",
306321,"LUMIRELAX 0,50G COMP B/20          ",2,2,"3,130",
3266112,LUTENYL 5MG COMP B/10              ,3,3,"4,790",
1226491,LYDEXA 4MG/ML IM/IV AMP 1ML/3,14,0,"2,410",
8457733,LYGIN 500MG CP B/20,1,0,"1,580",
8147955,LYTAMOL PLUS 50/500 CP B/10,19,0,"1,070",
8644955,MALVA CPR 200MG BT10,65,3,"1,470",
3318984,MEDROL 16 MG COMP B/20             ,7,2,"5,250",
2283976,MELEX 1MG CP B/30                  ,1,2,"6,190",
8165717,MELMET SR 1000MG CP B/30,3,1,"3,510",
8386393,MELONAX 15MG CP B/10               ,2,1,"4,030",
2251640,METFORMIN DENK 1G CP B/30,5,2,"2,650",
2256614,METFORMIN DENK 500MG CP B/30       ,3,0,"1,240",
2257039,METFORMIN DENK 850MG CP B/30       ,3,2,"2,340",
1396621,METMIN SR 1000MG CP B/30,1,1,"2,895",
1396611,METMIN SR 850MG CP B/30,3,1,"2,650",
2263086,MIGRETIL CPR B/20                  ,10,-1,"2,630",
1620821,MIOREL GELULE B/12                 ,32,4,"3,210",
1247081,MISOFEM 200MCG B/4,29,0,"1,010",
9001633,MIZOLGAN 500MG CP B/20,48,10,"1,360",
3220937,MODUCREN COMP SECAB B/30           ,1,1,"5,220",
3234112,MOTILIUM 10MG COMP B/40            ,2,0,"2,360",
3234098,MOTILIUM SUSP BUV FL/200ML         ,1,0,"2,700",
2759835,NATRIXAM1.5/10MG CP B/30,11,3,"7,340",
2759752,NATRIXAM1.5/5MG CP B/30,5,1,"6,500",
8108524,NAUSELIUM 10MG CPR B/20,8,2,"2,265",
8108518,NAUSELIUM SIROP F/200ML,8,2,"2,300",
8147553,NEBILONG AM CP B/30,2,1,"15,740",
1299871,NEURODOL R CAPS B/30,3,0,"4,135",
0696088,NEUROGAB 150MG GEL B/30,1,1,"11,090",
8182130,NEUROGIL 75MG CP B/20,3,2,"8,990",
2256382,NIFEDI DENK 20MG LP CP B/30        ,3,2,"2,720",
3072879,NIFLURIL 250MG GELULE B/30         ,17,2,"2,330",
3188636,NIFLURIL 400MG ENF SUPPO B/8       ,11,3,"1,780",
3132133,NIFLURIL 700MG AD SUPPO B/8        ,3,0,"2,060",
3266371,NOOTROPYL 800MG COMP B/45          ,5,0,"6,130",
8152620,NOSIC CP B/10,18,1,"1,980",
1308161,NOSIC CP B/30,5,3,"5,250",
3413257,NOVALGIN 500MG CP B/20                 ,373,714,"2,030",
2278633,NOVALGIN AMP INJ 5ML B/5           ,9,0,"5,015",
2001506,NOVALGIN SP FL/100ML               ,114,0,"2,415",
2290226,NUGREL 75MG CP B/30                ,1,1,"10,530",
2287193,OLFEN 75MG SR DEPOT B/30           ,2,0,"5,510",
2275511,OMEGEN 20MG GEL B/14               ,4,0,"2,660",
2275528,OMEGEN 20MG GEL B/28               ,1,0,"4,520",
1673491,OMEPRAZOLE AFRICURE 20MG GEL B/14,2,0,605,
997403034,OMEPRAZOLE BIOG 20MG GEL B/14,4,0,"1,710",
8410594,PAMAGIN C COMP B/10,2,0,"1,930",
3000000107515,PAMAGIN C SUSP F/60ML,3,0,"1,930",
1602891,PANTONEX DR 40MG CP LP B/10,6,0,"1,930",
8145100,PANTOPRAL D 40/30MÙG CP B/30,2,2,"8,155",
1215831,PARABUDOL 125/100/5ML SP F/100ML,727,4,"1,000",
8601905,PARIB C CP B/10,42,3,910,
2255388,PEDIFEN 100MG/5ML PED SP FL/100ML  ,83,5,"1,650",
1506122,PERIDYS SUSP BUV FL/200ML          ,5,2,"2,270",
2263749,PHYTORAL 200MG CP B/10             ,5,3,"3,240",
1524271,PINOXIB 60MG CP B/10,4,0,"2,760",
1470211,PIRRO 20 GELU B/10,1,2,"1,580",
8177347,PLENCOXIB 200MG GEL B/20,19,1,"5,460",
8181320,PREGASAFE CPR 75MG BT30,5,0,"8,950",
8169299,PRIMOLUT NOR COMP B/30             ,20,4,"2,340",
1326831,PROFENID 100MG COMP B/30           ,14,3,"3,910",
3179293,PROFENID 100MG SUPPO B/12          ,12,2,"2,800",
3466035,PROFENID 100MG/2ML AMP INJ B/2     ,1,0,"1,980",
3138905,PROFENID 50MG GELULE B/24          ,1,2,"2,190",
8162297,PROGYNOVA 2MG BTE/20               ,2,1,"4,850",
8102711,PROKEFEN 100MG CP DISP B/30        ,32,5,"1,750",
8082931,PROKEFEN 100MG IM/IV+SOL B/1       ,3,0,880,
8103768,PROKEFEN 100MG SUPP B/10           ,83,4,"1,710",
1597871,PROLEN 100MG/5ML FL/90ML,8,2,"1,450",
8102409,PROMONGYL 1G CP SEC B/2            ,4,2,"2,330",
9000438,PROPOFAN GEL B/15,2,2,"2,590",
1164811,PROPRANOLOL BIOG 40MG CP B/50,2,0,"1,650",
3356996,PROPRANOLOL TEV 40MG CP B/50,1,0,"1,820",
1350781,PROSTALEN CP B/30,1,2,"8,270",
2269634,PROTON 20MG GELULES B/14           ,1,1,"3,710",
3190308,PROVIRON 25MG COMP B/20            ,2,1,"5,800",
8113198,RABEMAC 20MG CP B/14,1,2,"4,130",
8148297,RABETOK  D 20/30MG GEL B/30,12,3,"7,630",
8148280,RABETOK 20MG CPR B/30,39,10,"4,715",
8178588,RABEZOL 20MG CP B/14,1,1,"2,615",
8113873,RAMITHIAZIDE 10MG/25MG CP B/30,1,1,"7,440",
8112520,RAMITHIAZIDE 5MG/12.5MG CP B/30,1,2,"3,220",
2261319,RANOPHAGE OD 1000MG CP B/30        ,1,1,"2,630",
1390661,RAPIDOL 500/100MG CP B/10,2,1,"1,800",
8167171,RASGIL 10MG GEL B/30,3,2,"7,440",
8167188,RASGIL 2.5MG GEL  B/30,1,1,"5,170",
8073889,RASGIL 5MG GEL B/30,1,0,"6,200",
8172700,"RASGIL HTZ 10/12,5MG CPR B/30",9,2,"4,060",
8172717,RASGIL HTZ 10/25MG CPR B30,18,4,"6,340",
8172686,RASGIL HTZ 5/12.5MG CPR B30,6,2,"4,130",
8079886,RASGIL HTZ 5/25MG CPR B/30,3,1,"5,935",
8098642,RESTRIVA 500MG CP B/20             ,6,3,"1,710",
2284444,RESTRIVA 500MG INJ 5ML B/5         ,1,21,"3,870",
8103024,REUMOXICAN 20MG CPR B/10           ,2,0,"2,480",
8041731,REUMOXICAN SUPPO 20MG BT/12        ,1,1,"2,960",
2284094,RINIALER 10MG CP B/20              ,1,2,"7,690",
3074772,RODOGYL COMP B/20                  ,1,1,"5,635",
8153022,ROSUMAC 10MG CP B/30,1,1,"6,195",
8153039,ROSUMAC 20MG CP B/30,1,0,"8,940",
2292461,SALBUTUS SOL BUV F/100ML,9,2,"1,380",
8159645,SALBUTUS SOL BUV F/200ML,18,0,"2,070",
3137538,SANMIGRAN COMP B/50                ,1,0,"6,545",
9012430,SEKALGIC 400/500/30MG CP B/12,6,4,"1,310",
1397211,SETAPRO 10MG CP B/30,1,0,"8,270",
3181580,SOTALEX 80MG CP B/30,1,0,"2,800",
8131776,SPASMO -APOTEL 500MG/10MGCPR PELL B/20,7,2,"3,855",
8131799,SPASMO-APOTEL 800MG/10MG SUPPO B/5,16,2,"2,650",
2285805,SPASMOBUTINE GR SUSP 250ML         ,13,3,"2,730",
8139861,SPASMOMEN 40MG CP B/30,6,3,"6,310",
2291135,SULRID 50MG CPR B/20               ,1,1,"3,250",
8170753,T-DOL RAPID 50MG CP DISP B/10,11,0,"1,480",
3103545,TEGRETOL 200MG COMP B/50           ,6,2,"3,610",
3295639,TEGRETOL SUSP BUV 150ML            ,1,2,"3,485",
1235741,TELI 40MG CP B/30,1,1,"6,340",
8152241,TELMIS A 40/10MG CP B/28,3,1,"11,710",
8152287,TELMIS H CP 40/12.5 MG CP B/28,2,1,"8,400",
3742038,TEMERIT 5MG CPR BT 30,2,0,"9,450",
3939781,TEMERIT DUO 5MG/25MG CP B/30,1,1,"10,125",
3714272,TENORMINE 50MG CP B/30             ,2,1,"3,890",
1396281,TENOVIR 300MG CP B/30,7,2,"7,030",
3703746,TENSIONORME COMP B/24              ,126,6,"1,650",
1312381,TENSOPLUS 10MG/2.5MG/10MG CP B/30,1,2,"15,840",
1511781,TILYPTIN 20MG CP B/30,3,1,"7,920",
2262916,TINAZOL 500MG COMP B/4             ,21,2,"1,280",
1269741,TORSINEX 10MG B/30,5,2,"5,370",
1397541,TORSINEX CPR 20MG BT30,8,2,"6,750",
2264016,TRABAR 100MG INJ AMP B/5           ,7,2,"5,000",
2264022,TRABAR 50MG CAPS B/10              ,6,1,"3,030",
8123185,TRACEDOL CPR EFF BT 16,7,2,"3,340",
1004441,TRADOLAN 50MG CP B/20,29,2,"1,490",
1004451,TRADOLAN LP 150MG CP B/20,4,1,"3,940",
2292633,TRAMADIS 50MG GELULE B/10,6,2,"2,790",
8113494,TRAMADOL DENK 50 MG CP B/10,2,0,"2,620",
8112678,TRAMAGEN 100MG INJ B/5,3,2,"3,130",
8112684,TRAMAGEN 50MG CP B/20,8,0,"2,960",
3475821,TRANXENE 10MG GELULE B/30          ,1,1,"2,370",
2257275,TREMADOL 50MG CP B/20              ,20,1,"3,540",
2286408,TRIALGIC CP B/24,1,2,"1,890",
3643974,"TRIATEC FAIBLE 1,25MG B/30 COMP    ",1,0,"9,670",
8108576,TRIBUTINE 0.787% S.BUV F/250ML,19,1,"2,690",
2264039,TRIFENE 200MG CPR B/20             ,4,2,"1,420",
8105684,TRIFENE 20MG/ML SUSP ORAL F/200ML  ,18,0,"1,950",
8151023,TRIPLIXAM 10/2.5/10MG CP B/30,1,2,"23,420",
2291438,"TRITAZIDE 10/12,5MG CPR B/28     ",5,2,"9,400",
2291421,TRITAZIDE 10/25MG CPR B/28       ,1,1,"10,125",
8107766,TRITAZIDE 5/12.5MG B/28,2,0,"5,540",
8169939,TRITAZIDE 5/25MG CPR B/28,3,2,"8,295",
8170204,TURBOVAS 10MG CPR ENR B/30,1,1,"7,620",
2289789,ULCIZONE 20MG CP B/14,6,2,"2,000",
1239321,UTERGIN 125MCG CP B/30,1,1,"3,040",
3111272,VALIUM 10MG COMP B/30              ,7,0,"1,600",
3443873,VENTOLINE BUCC FL AERO 200DOSE     ,67,7,"3,920",
1510601,VILDARIL 50MG CP B/30,6,2,"7,030",
1510631,VILDARIL M 50/1000MG CP B/30,46,3,"7,440",
1510611,VILDARIL M 50/500MG CP B/30,3,2,"7,160",
8463900,VILDARIL M 50MG/850MG CP B/30,2,1,"7,300",
3112969,VISCERALGINE SP FL/150ML           ,9,6,"1,600",
3112975,VISCERALGINE SUPPO B/20            ,13,3,"1,630",
3171481,VOGALENE 5 SOL BUV FL/150ML        ,25,4,"2,730",
9888251,VOGALENE AMP INJ 1ML B/10          ,29,0,"3,470",
3114968,VOGALENE GTTE FL/30ML              ,15,2,"1,810",
3114974,VOGALENE SUPPO B/10                ,52,-1,"1,120",
3883827,XARELTO 10MG B/10,1,0,"13,780",
2192297,XARELTO 20MG CP B/14,5,1,"19,290",
3511066,XATRAL LP 10MG B/30                ,1,1,"24,050",
3585024,XYZALL 5MG COMP B/14               ,1,1,"6,075",
2294282,ZERODOL 100MG CP B/10              ,12,1,"2,100",
8103745,ZERODOL CR 200MG CP B/10,32,2,"4,030",
2291668,ZERODOL P 500MG CP B/10                ,14,3,"2,210",
2291645,ZERODOL P 500MG CP B/30,1,0,"6,200",
2281718,ZIFAR CP 10MG B/14                 ,3,1,"1,460",
3361359,ZYRTEC 10MG COMP B/10              ,1,2,"4,610",
,,Nombre d'articles :,449,,
Code Géo :,VERMIFUGES,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
8152318,ABZ 200MG/5ML SP F/10ML,19,4,680,
8059783,ABZ 400MG CP B/1,3,3,830,
707883,ALBELA 400MG SUSP BUV F/10ML,2,0,895,
2024418,ALBEN 400MG COMP B/1               ,51,0,"1,450",
1603971,ALBENDAZOLE AFRICURE CP 400MG,65,19,250,
2294342,ALBENDAZOLE TM 400MG B/1,12,9,420,
8476529,ALDEZOLE 400MG CP B/1,1,2,390,
1426051D,ALOZOL 400MG CP B/100  (DETAIL),435,90,300,
1242211,BEKRAZOLE 400MG CP B/1,3,3,"1,003",
1242221,BEKRAZOLE S.BUV 200MG/5ML 10ML,11,2,"1,010",
8171296,BENDEX SP F/10ML,10,8,880,
2038662,CARBEN 500MG CPR B/1               ,1,4,970,
3244079,FLUVERMAL SUSP FL/30ML             ,5,0,"3,210",
1332271,GALZOLE 200MG/5ML SUSP BUV F/10ML,16,0,"1,005",
3305622,HELMINTOX 125MG SP F/15ML          ,11,5,"1,350",
3305639,HELMINTOX 250MG COMP B/3           ,45,5,"1,490",
2023809D,HELMINTOX SACHET 15ML  (DETAIL),33,1,"1,200",
1270211,MEZOL 400MG CP B/1,2,0,620,
1215821,MEZOL 400MG/10ML S BUV FL/10ML,10,5,850,
2254360,NEMOZOLE 400MG CP B/1              ,21,95,950,
1525611D,NOVER UNE 400MG CP B/20  (DETAIL),64,0,400,
2262477,OZIBEN 100MG COMP B/6              ,1,0,"1,350",
2274339,OZIBEN 200MG SACH B/3              ,3,0,"1,830",
2262483,OZIBEN 500 MG COMP B/1             ,4,1,"1,335",
9007200,SANIVER 0.4G/10ML SUSP BUV F/10ML,149,0,690,
8008722,SANIVER 400MG CP B/1,409,96,440,
1298971,SANOZOL 400MG CPR PELL B/3,4,3,"1,170",
8517257,T MEDAZOL 500MG CP B/2,32,3,690,
