GRANDE PHARMACIE DE TANDA,,,,,
"DR TCHUERE ALEXIS
TANDA
1499081,MANIX EFFECT T/80ML,2,2,"6,110",
5206203,MANIX GEL INFINI 100ML,1,2,"7,350",
1260201,MANIX GEL MASSAG GOURMAN 200ML,6,1,"6,950",
1499072,MANIX SKIN ORIENTAL 200ML,1,0,"5,540",
8731418,MASCULAN GEL LUBRI VELVET F/50ML,19,3,"2,500",
8731460,MASCULAN GEL LUBRIF WARMING F/75ML,1,2,"5,080",
8731482,MASCULAN GEL LUBRIFIANT B/5X3ML,1,2,"1,275",
8168590,PRESERV COMPLICE B/3,4,0,150,
8117233,PRESERV DOMINO 3EN1 B/6,3,0,"1,020",
2263270,PRESERV DOMINO FRAISE B/6          ,8,1,905,
8156658,PRESERV DOMINO MENTHE B/12,25,0,"1,590",
2263287,PRESERV DOMINO MENTHE P/6          ,56,2,925,
2263301,PRESERV DOMINO VANILLE B/6         ,6,1,"1,020",
1352011,PRESERV GAGNANT NAT B/3,2,0,450,
8107312,PRESERV GAGNANT VAN B/3,31,2,520,
2283901,PRESERV INNOTEX RETARDANT B/3      ,1,0,690,
1195061,PRESERV KISS BANANE B/3,45,0,195,
1195051,PRESERV KISS CLASSIC B/3,44,0,250,
1195071,PRESERV KISS FRAISE B/3,29,39,300,
1400861,PRESERV KISS FRESH PACK/3,41,0,200,
3841821,PRESERV KISS GOLD ICE ONE FIRE PACK/3,4,0,800,
003834321,PRESERV KISS GOLD INFINITY PACK/3,2,0,800,
1195081,PRESERV KISS MENTHE B/3,9,3,300,
1400871,PRESERV KISS PASSION B/3,44,0,200,
1547941,PRESERV MANIX CONTACT B/3          ,3,0,950,
1547951,PRESERV MANIX CONTACT B/6          ,6,0,"2,260",
5374113,PRESERV MANIX SUPER B/6,1,0,"1,910",
7685840,PRESERV MANIX XTRA PLEASURE/3      ,2,0,"1,390",
1645211,PRESERV SPOR LONG DUREE B/3,8,0,870,
1645231,PRESERV SPOR ULTRA MIN B/3,14,0,870,
1645221,PRESERV SPORTIF FRAI/CH 3,5,0,870,
2271619,VENDOME LUBRIF GEL INTIME T/50ML,6,2,"3,445",
,,Nombre d'articles :,34,,
Code Géo :,SIROPS ANTITUSSIFS,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
8155334,ACEFYL SP F/120ML,22,3,"1,190",
8601874,AFINE SP FL100ML,237,0,"1,020",
8111578,AMBROLITE GS SP FL/100ML,11,1,"1,850",
2264140,APDYL-H SIROP 100ML                ,134,42,"2,685",
8335295,ASCORIL  SP F/100ML                ,13,2,"2,510",
8064614,BIAKOF SP TX FL/200ML,2,2,"2,070",
8147151,BON BON GRIPPE WATER 100ML,12,2,"1,240",
3396033,BRONCATHIOL SIROP AD F/150ML       ,9,2,"2,550",
3252127,BRONCATHIOL SP SS ENF/BB 125ML     ,1,1,"2,500",
9001024,BRONCOXIL 45MG/5ML FL 120ML,152,26,"1,680",
8077048,BRONQUIDIAZINA C.R. SPF/150ML,8,2,"3,050",
1393281,BRONTUSS SP F/100ML ,1,2,"2,760",
2038805,BROXOL SP 100ML,1,1,"2,200",
8342131,CALTOUX 133MG SP AD F/100ML        ,34,4,"1,470",
8342148,CALTOUX ENF SP FL/100ML,17,4,"1,255",
8342160,CARBOTOUX 5% SP AD 100ML           ,1,0,"1,515",
2269574,CHERICOF NF SP FL/100ML            ,10,2,"1,430",
1601821,CONGHIST SP FL/100ML,7,3,"2,070",
8544610,COUGH OFF SP F/100ML,3,1,"1,785",
2294827,DIACOL SP FL/200ML                 ,4,1,"2,650",
3038517,EUPHON SP AD FL/3000ML              ,11,1,"3,800",
3271780,EXOMUC 200MG SACHET B/20           ,6,1,"3,640",
8152502,FEBREX PLUS SP 60ML,2,0,"1,100",
8156865,FEBRILEX JUNIOR SP FL/150ML,73,4,"1,740",
2294968,FEBRILEX PLUS SP F/150ML                        ,38,12,"1,670",
1202521,FEVAROL SP FL/100ML,11,2,"1,520",
1270221,FLUDIMAX 2% SP FL/100ML,61,11,910,
2471705,FLUDIMAX 5% SP FL100ML,137,5,910,
3383467,FLUDITEC 2% SP ENFT 125ML          ,4,2,"1,790",
3538131,FLUDITEC 5% SP ADULT 125ML         ,7,2,"1,900",
8134473,FLUDITEC 750MG SACHET B/15,4,0,"2,990",
8165835,FLUDOL DM SP F/120ML,11,3,"2,700",
8165841,FLUDOL P PLUS SP ENF F/120ML,6,0,"1,970",
8137885,FLUDOL SP EXPECTORANT F/120ML,5,2,"3,040",
2287632,FLUIDIBRONC 2% SP ENF 125ML        ,8,3,"1,660",
2287626,FLUIDIBRONC 5% AD SP FL/250ML,15,2,"2,580",
1278331,GRIPAL SIR F/150ML,50,3,"1,110",
2255626,GUAFLEX SIROP F/120ML              ,2,0,"2,760",
2238562,HELICIDINE 10% SS SP 250ML            ,19,3,"3,570",
2238556,HELICIDINE SP FL/125ML             ,8,3,"2,085",
8515519,HERBOCOUGH SP F/100ML,7,0,"1,900",
4924652,HUMEX OXOMEMAZ SOL TX SCHE BUV F/150ML,5,3,"3,280",
8024081,LITACOLD SP F/100ML                ,660,442,"1,165",
8489199,LUEX AD TOUX GRASSE SP F/100ML,12,2,"1,790",
8489207,LUEX AD TOUX SECHE SP FL/100ML,11,2,"1,790",
2471328,LUEX ENF TOUX GRASS SP FL/100ML,10,2,"1,520",
8166504,LUEX ENF TOUX SECH SP FL/100ML,13,2,"1,520",
8166680,MEDICOLD RELIEF SP F/100ML,5,0,"2,760",
1200061,N T TUS SP FL/100ML,1,3,"2,400",
8181225,NATUREX SP F/100ML,70,2,"2,530",
3071006,NEOCODION VIT C AD SP FL/180ML     ,11,0,"2,220",
3259543,NEOCODION VIT C BB SP FL/125ML     ,42,0,"1,780",
8142544,NEUTROCOLD 125MG SP F/100ML,61,0,"1,410",
1390641,PACIPHYL SIR F/100ML,5,2,"1,970",
1770741,PAIDOTERIN SP F/100ML              ,56,0,"2,780",
3411040,PASSEDYL ENF SP FL/125ML           ,11,1,"2,310",
8152643,PECTOGEN SP F/120ML,24,0,"1,520",
16209412,PULMODEXANE FL /150ML,1,0,"1,685",
9002940,RALDOL RHUME SIROP ENF 100ML,2,0,"1,980",
8181254,RAPIDEX SUSP BUV F/100ML,19,0,"1,340",
1304601,RESPIMAX 15/1/50MG/5ML SP F/100ML,3,6,"2,350",
3236878,RHINATHIOL AD SP TX GRAS 300ML     ,11,0,"3,770",
3090908,RHINATHIOL PROMETH SP FL/125ML     ,12,6,"1,650",
8495107,RUCOLD SP F/100ML,4,0,"1,160",
2265062,SEKISAN SOL BUV F/120ML            ,90,17,"2,925",
8012184,SEKROL 15MG/5ML SUSP BUV F/100ML,67,4,"1,690",
8124049,SEKROL 30MG/5ML AD SUSP BUV F/150ML,10,3,"2,280",
8175816,TASIL H FL/100ML,36,11,"1,850",
2038981,TERPONE ENF SP F/180ML             ,11,0,"1,930",
3312438,TERPONE SP AD FL/180ML             ,30,0,"2,030",
3105308,THERALENE GTT BUV 30ML             ,2,1,"2,220",
3105337,THERALENE SP FL/150ML              ,46,4,910,
8167478,TUSPEL PLUS SP F/100ML,1,0,"2,110",
8167461,TUSPRESS SUSP BUV F/100ML,11,0,"2,030",
2034457,TUSSIPHAN SP F/125ML               ,1,2,"1,680",
9001320,VENTESYL SP F/100ML,2,2,"2,550",
2292780,VIFEX SP FL/100ML                  ,12,2,"1,600",
8306098,VISCODRIL SP F/100ML,1,1,"2,070",
1207491,Z COLD FL/100ML,114,10,"1,200",
1449981,Z COLD JUNIOR SP FL/100ML,82,0,"1,200",
1562171,ZEMTOUX SP FL/150ML,1,2,"2,180",
,,Nombre d'articles :,81,,
Code Géo :,SOLUTIONS EXTERNES-GYNECO-CONTRACEPTIFS,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
2262974,ACARILBIAL SOL EXT F/200ML         ,33,2,"2,870",
1738001,ASCABIOL SOL EXT                   ,20,2,"3,710",
2021733,BANEOCIN PDRE USAGE EXTERN B/10 G               ,26,2,"1,860",
3149978,BETADINE JAUNE SOLUT DER 125ML     ,80,40,"1,870",
3010861,BETADINE SCRUB FL/125ML ROUGE      ,6,2,"1,450",
3010855,BETADINE SOL GYN 10% 125ML         ,8,2,"1,430",
2275103,CANDID PDRE F/30G                  ,1,2,"1,740",
8332345,CANDID V6 CPR GYNECO B/6           ,7,1,"2,880",
2285202,CITROSYL SOLUT FL 120ML            ,11,2,"1,285",
2264358,CLOTRI DENK 100MG CPR VAG B/6      ,1,2,"2,210",
2257536,COLPOSEPTINE COMP GYNECO B/18      ,2,0,"3,710",
2270181,CONFIANCE CP B/3X28                ,450,36,"1,230",
1298821,CROTRIMA V6 100MG CPR GYNECO B/12,1,2,"1,790",
3204654,CYTEAL SOL MOUSSANTE FL/250ML      ,50,0,"2,410",
1707861,CYTEAL SOL MOUSSANTE FL/500ML      ,20,0,"4,590",
3314532,DAKIN CPF SOL EXT F/500ML          ,33,2,"2,470",
2253946,DAKIN CPF SOL EXTERNE FL/250ML     ,43,7,"1,630",
2447401,DARTRAN LOTION                     ,5,2,"2,720",
3484085,DERMOBACTER SOL 300ML              ,9,1,"1,890",
3484079,DERMOBACTER SOL EXT FL/125ML       ,9,3,"1,710",
3316005,EAU OXYG 10V F/120ML GILBERT   ,17,3,"1,420",
3316011,EAU OXYG 10V F/250ML GILBERT ,22,3,"1,950",
2027612,ECOREX 150MG OVULE B/3             ,21,5,"3,490",
3945037,ELLAONE 30MG CP B/1,9,0,"5,510",
1164521,EOSINE COOPER 2%  FL/50ML                ,23,6,"2,260",
1235791,ERYFLUID SOL  EXT FL/100ML          ,1,1,"4,770",
3521828,ESTIMA 100MG CAPS MOL B/30,1,1,"4,590",
3567138,ESTIMA 200MG CAPS MOL B/15,13,4,"3,610",
2018352,EXODERIL SOL FL/10ML               ,5,0,"2,935",
3038948,EXOFENE TALC B/160G                ,13,3,"2,440",
3040017,FLAGYL 500MG OVULE B/10            ,18,2,"2,570",
8171126,FLUOMIZIN 10MG OV B/6,11,2,"4,850",
2476079,GESTREL CP B/1,3,0,790,
8434850,GYFLORINE OVULES B/6,2,2,"4,410",
1456701,GYNOCARE OVULE B/6,2,0,"2,495",
1246471,GYNOFAST OVULES B/3,2,1,"2,510",
8342214,GYNOMAX OVULE B/6                  ,5,1,"3,360",
8305615,GYNOMAX OVULES B/12                ,6,1,"6,200",
7785027,GYNOPHILUS GELU VAG FL 14,1,1,"5,240",
3049538,HEXOMEDINE SOL FL/250ML            ,3,2,"3,310",
3330695,KETODERM 2% GEL SACH B/8           ,1,1,"11,970",
8595518,L- GEST 1.5MG CP B/1,7,33,"1,170",
8163144,LACTIV S VAG F/200ML,1,1,"3,230",
1590041,LAIT PLUS SOL ANTISEP FL/250ML,7,5,"2,830",
2291361,"LEVO BD 1,5 CPR B/1                ",1,4,"2,340",
8439391,LEVOGEN 1.5MG CP B/1,99,17,"1,650",
2026831,LYSAN LOT FL/125ML                 ,6,2,"3,030",
8158858,MICROGYNON FE CPR ENR PLQ B/28,7,0,620,
3182409,MINIDRIL PLAQ/3 COMP B/3X21        ,1,0,"4,070",
1242261,MYCOSTER SOL EXT F/3ML+PINC,1,1,"13,940",
1220411,MYCOSTER SOLUTION FL/30ML          ,3,1,"4,080",
3641372,NORLEVO CPR 1MG5 BT1               ,6,0,"4,120",
1207831,NORNET 1.5MG CP B/1,4,0,"1,000",
8111880,NORVEL 72 CP B/2,3,1,"2,590",
8144508,NYSTASHA 1MUI CP GYN B/14,1,2,"1,530",
8131090,OVUMIX OVULE B/6,32,5,"3,445",
8108530,PEVAGINE OV 150MG BT3,6,1,"2,690",
3357694,PEVARYL 1% SOL EXT FL/PULV/30G      ,1,1,"5,400",
2297553,PHYTORAL SHAMP 2% FL 100ML         ,19,3,"2,800",
3360265,POLYGYNAX CAPS VAGI B/12           ,16,3,"6,170",
3085020,POLYGYNAX CAPS VAGI B/6            ,51,2,"3,450",
3143237,POLYGYNAX VIRGO CAPS VAGI B/6      ,1,1,"3,470",
1247071,POSTPILL 1.5MG CP B/1,1,8,"1,010",
1561551,PREGEX-72 1.5MG CP B/1,161,0,990,
2256146,PREGNON 1.5MG CP B/1              ,327,40,"1,045",
9001679,PRESTO 1.5MG CP B/1,104,6,"2,000",
8444713,PROGEST 200 CAPS B/15,2,1,"5,330",
7397302,SAFORELLE GYNECO SOL F/100ML         ,54,5,"2,790",
6533424,SAFORELLE GYNECO SOL FL/250ML          ,4,2,"5,110",
8347594,SAFORELLE SOIN LAVANT DOUX 500ML,3,2,"8,945",
2008052,SALVATIS PDRE                      ,22,6,"2,560",
2287661,SEPTILAIT SOL EXTE FL/125ML        ,132,9,"1,360",
2293549,SEPTILAIT SOL F/250ML              ,134,4,"2,250",
1322371,SIPTIGEL SOLUT ANTISE F/250ML,61,3,"2,500",
8103544,SOLUTAN C SOL EXT F/250ML,45,3,"1,760",
8103923,STERILINE SOL ANTISEPT F/250ML     ,9,1,"2,000",
8512886,T VAGIMYCIN OVULES B/3,1,0,"4,270",
2023956,TERGYNAN COMP VAGINAUX B/6         ,1,0,"2,210",
2268178,TILL SOLUTION FL/200ML             ,15,3,"1,315",
3232751,UTROGESTAN 100MG CAPS B/30         ,2,2,"6,410",
3483996,UTROGESTAN 200MG GEL B/15          ,23,2,"6,640",
1656781,VAGIWASH SAV LIQ F/100ML,2,0,"2,545",
8114281,VERRUMAL 0.5G/10G/8G SOL F/13ML,1,0,"4,480",
,,Nombre d'articles :,83,,
Code Géo :,TABLEAU 1,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
1523461,AARTMIN G 80MG/500MG CPR B/30,1,1,"6,200",
8148268,ACENLAND CP B/10,18,10,"1,570",
8148274,ACENLAND-P 100/500MG CP B/10,93,6,"1,890",
8116297,ACLOP 100/500MG CP B/10,2,2,"2,230",
8109825,ACTINAC 100MG CP B/10,16,2,"2,580",
820841,ACTINAC LP 200MG CPR B/10,28,4,"3,860",
8129302,ACTINAC PLUS 100/500MG B/10,66,3,"2,000",
2276781,ACTINAC PLUS CP B/20,9,2,"4,000",
1626071,ACTINAC PLUS SP 100MG/500MG/10,2,2,"3,440",
8111549,ACUMOL 100MG/500MG B/20,2,2,"4,130",
2290143,ACUPAN AMP INJ 2ML BT5             ,17,1,"3,670",
2264074,ACYCLOVIR DENK CP 200MG B/25       ,3,2,"9,700",
3364062,ADVIL 100MG SP FL/200ML            ,131,22,"3,170",
3295935,ADVIL CPR 200MG BT/20              ,5,1,"1,750",
3565576,AERIUS 5MG CPR B/15                ,3,1,"6,160",
3565530,AERIUS 5MG CPR B/7            ,15,1,"3,100",
3595347,AERIUS SP F/60ML     ,10,2,"4,160",
2023867,AIRTAL 100MG CP B/10               ,73,5,"3,600",
2023873,AIRTAL 100MG CPR BT/40             ,13,2,"12,700",
8182147,AKEROL 5MG COMP B/20,2,1,"4,480",
8182153,AKEROL SP F/60ML,1,3,"3,450",
3272503,ALDACTONE 50MG CP B/20,12,2,"5,320",
3260799,ALDACTONE 75 MG CP B/20               ,9,3,"7,955",
3002198,ALDOMET 250MG COMP B/30            ,6,8,"2,560",
3173801,ALDOMET 500MG COMP B/30            ,7,5,"4,600",
8524240,ALEMONT CP 5/10MG CP B/10,32,1,"1,080",
3289610,ALEPSAL CP 100MG BT/30             ,6,0,"2,630",
1334791,ALGOFENE 20MG/ML SUSP F/150ML,8,3,"1,900",
2264080,ALLERCET 10MG CPR B/10             ,174,36,"1,710",
2291042,ALLERCET 5MG/5ML SP F/100ML        ,9,3,"3,040",
8158226,ALLERGUS 0.5MG/ML SP F/150ML,1,1,"4,850",
8144997,ALLERGUS 5MG CPR PELL B/15,6,1,"3,180",
8342088,ALLERGYL SP F/60ML                 ,87,5,630,
8142679,ALLERTIN 10MG CP B/10,20,3,"1,700",
1473001,ALLESTENE 2MG CP B/20,2,0,"2,620",
2278426,ALVIR 200MG CP DISP.B/30           ,1,1,"8,570",
2291088,AMADAY 10MG CP B/30                ,37,2,"7,810",
2291094,AMADAY 5MG CP B/30                 ,43,3,"4,980",
1507131,AMADAY 5MG CP B/60,4,2,"6,920",
1222311,AMADAY PL 10/4MG CP B/30,13,2,"9,670",
8429056,AMADAY PL 10/8MG CP B/30,7,1,"9,990",
9010537,AMADAY PL 5MG/4MG CP B/30,1,2,"8,610",
1606241,AMADAY TRIO CPR 10MG/2MG5/8MG 30,2,1,"13,780",
2274500,AMAPINE 5MG CP B/30,5,1,"4,680",
3421021,AMAREL 1MG COMP B/30               ,2,2,"4,220",
3421038,AMAREL 2MG COMP B/30               ,9,2,"5,690",
3421044,AMAREL 3MG BT/30 CP                ,2,2,"7,470",
3421050,AMAREL 4MG CPR BTE/30              ,1,0,"13,360",
2271097,AMARYL M 2MG/500MG B/30            ,22,3,"6,560",
2253981,AMLO DENK 10MG CPR B/50            ,1,0,"8,130",
2253975,AMLO DENK 5MG CPR B/50             ,3,1,"4,820",
8059671,AMLO VH 5/12.5/160 MG CP B/30,1,1,"16,560",
8099736,AMLOCLASS 10MG CP B/30,7,2,"2,215",
8111383,AMLOCLASS 5MG CP B/30,2,4,"1,650",
3797737,AMLODIPINE BIOG 10MG GELU B/30,3,1,"5,040",
1289771,AMLODIPINE GH 10MG CP B/28,6,1,"4,950",
1289761,AMLODIPINE GH 5MG CP B/28,3,2,"3,090",
8155305,AMLODIPINE GP 10MG CP B/60,1,2,"6,610",
8155311,AMLODIPINE GP 5MG CP B/60,2,2,"3,340",
8127349,AMLOPERIN 10/10MG CP B/30,21,3,"12,400",
8127361,AMLOPERIN 5MG/10MG CP B/30,1,2,"8,710",
8127378,AMLOPERIN 5MG/5MG CP B/30,4,2,"8,090",
8163782,AMLOSARTAN 5/50MG CP B/30,22,1,"6,410",
8163799,AMLOTENSINE 10 CP B/30,8,2,"4,575",
8091261,AMLOTENSINE 5MG CP B/30            ,22,3,"4,580",
1396441,AMSTAN 10MG/160MG B/30,1,2,"15,500",
2264111,AMTIBA 500MG CPR B/4               ,21,5,720,
8104839,ANTALGEX T GELULE B/20             ,130,16,"2,000",
8152904,APROVASC 300-5MG CP/28,2,0,"20,690",
8177318,ARBITEL AM 40MG/5 CP B/30,10,2,"8,820",
8111466,ARBITEL H 40/125MG CP B/30,4,1,"11,370",
8115748,ARCOXIA 120 MG CP B/7,3,2,"6,750",
8115760,ARCOXIA 60MG CPR B/7,2,1,"5,345",
8115731,ARCOXIA 90MG CP B/7,1,1,"6,710",
3006693,ARTANE 5MG COMP B/20               ,6,2,"1,930",
3364926,ARTOTEC 50MG/0.2MG CP B/30         ,3,0,"7,470",
3526547,ARTOTEC 75MG/0.2MG CP B/20         ,3,0,"5,650",
8488892,ASMET GZ 500/80MG CP B/30,1,0,"6,890",
8644777,ASTRIAM RETARD 80MG SUSP INJ 2ML B/1,4,1,"4,130",
3008137,ATARAX 25MG DRAG B/30              ,12,2,"2,040",
3008143,ATARAX SP FL/200ML                 ,2,2,"2,180",
8084717,ATORFIT 10MG CP B/30               ,18,3,"6,370",
8084700,ATORFIT 20MG CP B/30               ,2,2,"8,400",
2260018,AVAS 10MG CP PELL B/30             ,4,1,"6,330",
8145198,AVAS 40MG CP PELL SEC B/30,3,1,"10,530",
3556471,BETASERC CP B/60                   ,2,1,"9,460",
2271246,"BETASONE GTT BUV 0,5MG FL 30ML     ",2,1,"3,290",
1334671,BETASTENE 2MG CP DISP B/20,2,2,"3,310",
2114430,BIBLOC 10MG CPR PELL B/30,1,2,"4,820",
3931549,"BIPRETERAX 10MG/2,5 MG CPR B/30    ",6,2,"21,040",
3782405,"BIPRETERAX 5MG/1,25MG CPR PELL B/30",5,2,"15,180",
3022730,BISOPROLOL BIOG 1.25MG CP B/30,7,0,"4,750",
3022733,"BISOPROLOL BIOG 2,5MG B/30          ",3,2,"2,340",
3022739,BISOPROLOL BIOG 5MG CP B/30,1,3,"2,340",
8181917,BISOPROLOL GH 10MG CP B/30,5,2,"3,310",
3909857,BISOPROLOL SAND CP 1.25 B/30,3,0,"4,680",
2025978,BLOKIUM 50MG CPR B/30              ,2,1,"5,090",
3622570,BRUFEN 400 DRAG B/30               ,4,2,"2,720",
2019162,BRUFEN SUSP FL/100ML               ,3,2,"3,360",
2019127,BRUSTAN COMP B/10                  ,34,4,"1,250",
8018979,BRUSTAN CP B/20                    ,11,4,"2,550",
2264298,BRUSTAN SIROP F/100ML              ,514,195,"1,390",
1390941,BRUSTOMAX SP F/100ML,22,0,"1,500",
8123541,BUFENOL 20MG/ML S.BUV F/120ML,11,0,"1,300",
8123558,BUFENOL LP 800MG CPR B/9           ,1,2,"4,560",
6118000190196,BUTAMYL 100CG/DOSE AERO F/200ML,1,0,"3,060",
8424521,CABERLEX 0.5MG CP SEC F/2,6,1,"4,495",
8092674,CALCHEK 10MG B/30                  ,12,3,"4,000",
8092680,CALCHEK 5MG CP B/30                ,4,2,"3,580",
2277533,CALGIN 500MG COMP B/10             ,28,3,840,
1711661,CANDIMAX 100MG CP B/10,1,0,"2,400",
1667461,CANDIMAX 50MG/5ML SUSP F/60ML,1,0,"1,950",
8332368,CANDITRAL 100MG CAPS B/4           ,1,0,"5,265",
2288666,CAPRAZOLE 20MG CP B/30             ,1,2,"5,880",
2264306,CAPTOPRIL DENK 25MG CP B/100,1,1,"7,440",
2270028,CAPTOPRIL DENK 25MG CPR B/20       ,23,3,"2,070",
2261176,CAPTOPRIL+HCT DENK 50/25MG CP B/30 ,11,1,"3,380",
2299888,CARDIURINE CP B/30                 ,8,2,"4,150",
4004199,CATAFLAM 50MG COMP B/20            ,2,3,"3,940",
2256040,"CATAFLAM SP 1,8MG/ML FL/120ML      ",5,0,"3,375",
2268563,CELEBID 100MG GEL B/20             ,25,4,"5,490",
2031430,CELEBREX 200MG GEL B/10            ,10,2,"5,630",
1061481,CELECOXIB BGR 200MG GEL B/30,11,0,"5,785",
3019508,"CELESTENE 0,5MG GTTE FL/30ML       ",22,2,"3,240",
3412447,CELESTENE 2MG COMP SECA B/20       ,46,2,"3,390",
3019460,CELESTENE 4MG INJ AMP 1ML B/3      ,6,0,"3,610",
8140864,CETIX 10MG CPR A SUCER B/7,2,1,"1,770",
2254911,CINET 1MG/ML SUSP BUV F/200ML      ,2,0,"2,855",
8114128,CLOFAINS CP B/10,26,2,990,
3023800,CLOMID 50MG COMP B/10              ,4,1,"8,160",
3262338,CLOMID 50MG CP B/5                 ,1,2,"4,160",
8154553,CLOMIFEX 50MG CP B/10,30,3,"5,540",
8125830,CLOPI DENK 75MG B/30,3,1,"9,990",
1173321,CLOPIDOGREL 75 MG GH CP B/30,4,2,"11,020",
8083267,CLOPRINE 75MG/150MG CPR B/30,2,1,"8,265",
3627509,COLCHICINE OPOCALCIUM 1MG CP B/20  ,3,0,"1,640",
3024490,COLCHIMAX COMP B/20                ,1,0,"3,910",
1298161,COLCIBRA 200MG GEL B/30,2,1,"10,950",
3000000811245,COLISPA M 80MG/250MG CPB/10,1,0,"1,490",
1348741,CORDARONE 200MG CP B/30          ,3,1,"10,980",
3328385,CORTANCYL 20MG COMP B/20           ,10,1,"3,310",
3025905,CORTANCYL 5MG COMP B/30            ,3,1,"1,745",
2289430,CORTIPRED 20MG CP B/20             ,1,1,"3,550",
2277800,COTIPRED 20MG CP EFF B/20,1,2,"3,930",
3858396,COVERAM 10MG/10MG CP B/30          ,7,1,"21,350",
3858143,COVERAM 5MG/10MG CPR B/30          ,2,0,"14,840",
3858025,COVERAM 5MG/5MG CP B/30            ,7,2,"14,460",
3665958,COVERSYL 5MG COMP B/30             ,5,2,"6,300",
3385242,COZAAR 50MG CP B/28,6,2,"5,540",
3916946,CRESTOR 10MG CPR B/30         ,1,1,"19,285",
3916975,CRESTOR 20MG CPR B/30              ,1,0,"27,550",
3698538,CRESTOR 5MG CP B/30                ,1,0,"11,980",
2278136,CURTEC 10MG CP B/15                ,2,0,"3,570",
1211091,CYCLOPAM CP B/10,23,2,"2,100",
2282528,DAFRAZOL 20MG GEL B/14             ,18,2,"2,645",
1265131,DAFRAZOL IV 40MG SOL INJ B/1,73,2,"4,130",
8128047,DAFRAZOLE 20MG CP B/28,8,2,"4,550",
3028105,DAONIL COMP 5MG B/20               ,8,0,"2,030",
3390467,DEBRIDAT 100MG COMP B/30           ,6,2,"5,380",
3591941,DEBRIDAT 200MG COMP B/30,6,1,"6,500",
3410483,DEBRIDAT PEDIAT ENF/NN FL125ML     ,5,0,"2,345",
3028252,DEBRIDAT SUSP BUV FL/250ML         ,16,0,"3,130",
8154702,DEFNIL - P 50/500MG,1,2,"2,940",
1189191,DEPAKINE 200MG COMP B/40           ,1,1,"3,290",
3192276,DEPAKINE 500MG DRAG T/40           ,3,1,"8,200",
1189201,DEPAKINE 57.64MG/ML SIROP FL/150ML            ,1,1,"5,630",
3301802,DEPAKINE CHRONO 500 COMP FL/30     ,9,2,"10,770",
3029300,DEPAKINE SOL GTTES FL/40ML         ,1,1,"4,960",
2283456,DESLOR 5MG CP B15                  ,1,1,"4,340",
8156813,DESLORA- DENK 5MG CP PELL B/10,2,1,"2,200",
1173331,DESLORATADINE GH 5MG CP B/15,1,2,"3,130",
1244551,DESLORATADINE GH SUSP BUV 60ML,11,3,"1,780",
3588175,DETENSIEL 10MG COMP B/30,3,1,"5,530",
8177755,DEXACYL Z 4MG IM/IV INJ B/10,2,1,"4,950",
1644711,DEXAMETHASONE 8MG AMP INJB/3,2,0,"2,310",
8146996,DIAFORMINE SL 1000MG CP B/30,1,2,"2,420",
3381468,DIAMICRON 60MG LM CPR SEC B/30     ,17,2,"13,750",
1609661,DIAMOX CP 250MG B/24               ,1,0,"4,680",
8167308,DIANTALEX 500/250/50MG CP B/10,55,9,"1,270",
8489041,DIARLOC 2MG CP B/20,1,1,"2,070",
8308341,"DIARUM 0,2MG/ML ENF SOL BUV        ",4,2,"1,650",
8308335,DIARUM 2MG GEL B/20                ,31,4,"1,310",
8342183,DIARYL 200MG GELULE B/20           ,4,1,"2,190",
8342208,DIARYL SP F/60ML                   ,2,2,"2,690",
2255454,DICLO DENK 100MG B/10,32,4,"1,280",
2264430,DICLO DENK 100MG SUPPO B/10        ,90,17,"2,470",
2255460,DICLO DENK 50MG CPR B/20           ,17,4,"1,270",
8151187,DICLO PH5 100MG SUP B/10,2,1,"2,270",
8151193,DICLO PH5 50MG CP B/20,3,2,"2,340",
8145258,DICLOFEN 50MG CP B/30,1,1,"1,520",
8023029,DICLOWAL SUPO 100MG B/10           ,1,1,"2,630",
3346609,"DIGOXINE 0,25MG CP B/30            ",6,2,"2,040",
1579901,DISLEP 25MG CP B/20                ,9,2,"6,340",
8181277,DISMIGRAS 10MG CP B/30,8,2,"4,820",
2251574,DISTEM CP B/50                     ,3,1,"4,410",
8644990,DOLMUS 500/500/50 MG CP B/10,51,0,"2,440",
8111621,DUOPIL CP B/21,1,1,"4,960",
3219294,DUPHASTON 10MG COMP B/10             ,34,6,"3,170",
3219302,DUPHASTON 10MG COMP B/20,7,5,"6,280",
3494273,DUSPATALIN 200MG GELULE BT 30      ,3,1,"4,140",
1294161,"DYLDES 0,5MG/ML SP F/60ML",3,0,"3,720",
8172982,DYLDES 5MG CP B/15,7,1,"3,750",
1205151,DYNAPAR 50/500MG CP B/20,4,0,"1,790",
1702911,DYSPNEE-2 10MG/5MG CPR PELL B/10,2,0,"2,760",
1396321,EFLOZIN 10MG CPR B/30,16,2,"12,030",
8474536,EMPAG 10MG CP B/28,1,1,"15,150",
2288850,ENEAS 10/20MG CPR B/30             ,1,1,"7,580",
8175437,ES ULCIZONE 40MG CP B/14,10,2,"5,130",
8111615,ESOMED 40MG CP B/30,4,2,"8,300",
1302551,ESOMERAL 40MG B/30,4,1,"7,030",
8417981,ESOPRA 20MG CPR B/14,4,0,"5,870",
